,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML
FT2181,320.073652156436,2.3809,14917.982670459778,14451.67108092614,15478.223763267802
FT2182,320.011930986012,6.270966593424483,2019.8322682303678,1161.3556835393051,1060.0164487234738
FT2184,320.044920682735,1.333566666667,2496.891783432937,1915.0087100598962,1433.5095407450258
FT2186,320.8407550467,13.485882568359367,2183.3676770048864,1146.6027707904411,1526.7454230537996
FT2188,321.095873420337,6.279337565104167,3143.668560305491,2565.630581593562,3104.2547529971184
FT2189,321.076375948219,2.380889638264967,944.6164340624857,798.6517751380238,788.6139879267853
FT2190,321.147135504102,1.35020243326823,20594.061360905383,16004.761356089557,19347.331936300194
FT2191,321.191498490185,1.01365966796875,5751.929981374682,5617.23523406803,4581.977763133016
FT2193,321.23798402623,0.8431583437601733,14561.98104142076,12738.549243484613,15578.696619373137
FT2194,321.239054543738,5.074017333984367,2296.5109988413487,1123.385067349326,1297.628974359162
FT2196,322.079767696735,5.838733333333,1437.4711016231581,825.4274665164164,1861.721430333265
FT2197,322.1312311573,1.0842,6642.683502436148,7169.42972445115,6344.360528276609
FT2198,322.113701595071,4.2095666666669995,2374.9082227784893,2799.7396098054774,1937.127358638754
FT2200,323.030988700652,0.70185,13374.594616656199,8479.953184608032,21782.28932878295
FT2202,323.16244672407,1.30033582051595,3812.1831705918203,4881.834371306877,4982.256381973426
FT2204,324.072388649711,5.007516988118483,9969.287146566556,9657.87269788432,7758.301036053084
FT2205,324.034213282306,0.7018480300903317,1717.209129662163,1467.0309406342565,4984.805456871903
FT2206,324.132115405746,4.359183333332999,936.6679990889771,1259.5907785957081,1440.022908652209
FT2207,324.913491102434,13.086900000000002,137339.02759565733,136683.01567643808,128516.19470089859
FT2208,325.046514713323,0.6686,15140.786757790156,9098.541523985867,4088.619114555252
FT2209,325.072984588246,5.007516666667,1815.5681913201734,1497.2373882863687,1788.967794140321
FT2210,325.125381093706,6.370716666667,55321.9842242063,50979.94624182376,51424.31636865073
FT2212,325.539653120648,0.6879572138468416,5829.756319035668,3820.2914466115867,3684.027041870566
FT2213,325.91757007193,13.086900000000002,6694.669272495883,6640.905993830734,8805.077397919467
FT2214,326.088447223111,4.9909,60987.24470250233,54138.883947098846,50805.27525084396
FT2215,326.099831717831,1.449952443440755,13374.790824655815,14942.141398089732,16317.155625460147
FT2216,326.032270190578,0.6686,50039.72579256835,33816.595319498636,28807.757521131924
FT2217,326.047691272231,5.87198384602865,1699.1566780810342,940.0695458143259,1303.0906559157042
FT2218,326.110740517355,6.237716674804684,7464.554105761436,5307.535299559682,6228.701457179402
FT2220,326.126339553705,6.387333333333,8028.289170241346,8553.471000675387,8099.892213130776
FT2221,326.268536147411,0.8597750000000001,1792.0763782603656,1264.4337421361918,1992.4584043572286
FT2222,326.547374636786,0.66859753926595,4731.323287401893,2485.889471841243,2771.2320707957815
FT2223,326.927012176422,13.078591499837234,26478.636313852083,26442.47799578055,26706.359829518908
FT2224,327.091545904016,4.990814208984366,10741.296013975929,7361.431892609375,8390.551717232573
