,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML,example_data_for_colab/xcms_example_data//blank-2_6540.mzML
690,163.0612459247505,4.356116666667001,389207.09683121013,352227.33093045367,371211.12990245223,418.0266322450378
691,163.0612459247505,4.4561166666670005,390068.8524224504,352697.06551224843,370021.7664046957,418.07021569048965
692,163.07576218457962,0.956116666667,20558.439741354345,19885.62812171662,17628.096605770985,1651.5152144342028
693,163.07576218457962,4.056116666667002,1584.902015592726,1026.1783957097978,897.4483264156936,0.0
694,163.11284460022097,1.056116666667,3932.0528070903347,3097.694274848117,3916.739751336391,0.0
695,164.03578994690724,0.656116666667,36270.08773327876,25897.30986567002,24953.331796399427,0.0
696,164.0399799300459,5.456116666666997,10143.064665847494,7372.560917704256,7895.204619089263,0.0
697,164.06629275781538,4.356116666667001,29963.871582552692,28144.867257487058,28966.685118752328,0.0
698,164.06629275781538,4.4561166666670005,29922.292280742688,27449.65547689755,28731.541998304157,0.0
699,164.0717345299268,1.156116666667,284844.0408002788,250379.55652528105,243061.19671162256,0.0
700,164.0717345299268,1.256116666667,283093.8474851076,249277.52884453326,242739.0009042897,0.0
701,164.0717345299268,3.956116666667002,549894.7895071559,492086.6330015345,503869.38933949824,0.0
702,164.0717345299268,4.056116666667002,549537.8290582198,491189.9653986987,494702.2280404806,0.0
703,164.1257246657119,3.956116666667002,740.0797154781545,1003.1322299992539,987.0561864586956,0.0
704,165.019710640302,5.256116666666998,20244.294813975393,16810.78485249322,17162.198937305504,785.7693411971164
705,165.024512005155,0.656116666667,13277.367043534738,2540.744286517549,7715.545361328555,0.0
706,165.024512005155,5.256116666666998,3294.2744609503825,731.1691368649556,3240.089984697842,0.0
707,165.0293966132977,0.756116666667,2085.7091974220457,0.0,1167.5439404169279,0.0
708,165.0361481468043,0.956116666667,12346.90353784526,5607.424022499026,2693.9790616101704,2327.0212494573584
709,165.04038027408942,0.8561166666669999,151078.70114391038,150719.9355937658,114874.13778024275,8512.17209390792
710,165.04038027408942,0.956116666667,150095.0536086022,148067.9174280013,116849.05021474083,8398.772410410362
711,165.04038027408942,2.0561166666670005,76866.68063277766,75625.26637258561,78479.82768596034,1420.8826021377404
712,165.0422044793998,0.8561166666669999,151078.70114391038,150719.9355937658,114874.13778024275,8512.17209390792
713,165.0422044793998,0.956116666667,150095.0536086022,148067.9174280013,116849.05021474083,8398.772410410362
714,165.0422044793998,2.0561166666670005,76866.68063277766,75625.26637258561,78479.82768596034,1363.5706063113519
715,165.0422044793998,2.1561166666670006,76437.1463584149,76895.90558104361,77705.64503581519,0.0
716,165.05304882111486,1.156116666667,273461.71003514266,249264.10938129012,252102.00107909285,884.2751828968132
717,165.05304882111486,1.256116666667,269227.4857524478,243069.0339858297,230591.38957770777,778.7066558727747
718,165.0563309097118,1.156116666667,287472.1742163318,278014.1331346048,297569.0242827047,979.9265668179961
