,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML
FT0099,84.9514939650461,1.8489344278971334,0.9766726493835449,0.98089599609375,0.9821256399154663
FT0101,84.9907548672383,13.086900000000002,0.9362558722496033,0.9396619200706482,0.9336806535720825
FT0102,85.029308451001,8.0331314086914,0.8827134966850281,0.8748703002929688,0.8793506026268005
FT0104,85.0659429539695,1.0842185974121101,0.8762000799179077,0.824812650680542,0.8202197551727295
FT0106,87.045204705778,1.4166928654986932,0.9915726184844971,0.9914315938949585,0.991926908493042
FT0107,87.0089338318288,1.9486673990885335,0.975836992263794,0.9765889644622803,0.9743133783340454
FT0108,87.0451714756672,2.979366666667,0.8879983425140381,0.8832424283027649,0.8819312453269958
FT0111,88.0407138167768,6.137966538493,0.9881305694580078,0.9883779883384705,0.9872122406959534
FT0112,88.0120735224732,1.9486673990885335,0.9018179774284363,0.900835394859314,0.9108487367630005
FT0113,88.0481415322352,1.4167023976643882,0.9938433170318604,0.9949740171432495,0.9934312701225281
FT0114,88.0041851352958,0.66859753926595,0.9151802659034729,0.9060266613960266,0.9174822568893433
FT0115,89.0245487936496,2.1814165751139334,0.97869873046875,0.979260265827179,0.9800957441329956
FT0118,89.0606974159988,1.4665666666669999,0.987617552280426,0.9889919757843018,0.9854051470756531
FT0119,88.9881283251719,8.049766666667,0.9397305250167847,0.936151385307312,0.9369118809700012
FT0120,89.0417243732261,1.117671076456705,0.8048402667045593,0.9850345253944397,0.9810691475868225
FT0122,88.9879834708473,0.66859753926595,0.8614288568496704,0.9134400486946106,0.8902922868728638
FT0126,90.0279719607675,2.1814165751139334,0.8834289312362671,0.8923671245574951,0.880773663520813
FT0135,91.0384990480652,3.0292333333330004,0.9906593561172485,0.9909959435462952,0.9905932545661926
FT0137,91.0220683744291,1.36683578491211,0.9905865788459778,0.9889506697654724,0.9926742911338806
FT0138,91.0551740107129,1.2504524230957033,0.9804869294166565,0.9768562912940979,0.9816820025444031
FT0143,92.0476228650254,6.137966666666999,0.9687162637710571,0.9770902395248413,0.9711058139801025
FT0144,92.0585343926904,1.233816666667,0.9686564207077026,0.9596585035324097,0.9993395209312439
FT0147,92.9279004361515,5.074017333984367,0.9890846610069275,0.9901852607727051,0.9868173003196716
