,mz,rt
FT1128,210.008200004864,0.6879559834798183
FT1129,210.084727715864,0.9678333333329999
FT1130,210.113402592728,1.2262850443522133
FT1131,210.842916743397,5.0407666666669995
FT1132,211.097441382312,1.0592666666665
FT1133,210.931660688824,5.07400631917335
FT1134,211.071970906453,4.35889892578125
FT1135,211.085250515364,1.5098092397054035
FT1136,211.046581165897,0.9013419316608033
FT1137,211.134258529977,0.9179674148559567
FT1138,212.076540423853,5.323503112792967
FT1139,212.002419613768,1.5829355875651032
FT1140,212.100233043491,1.0675851186116534
FT1141,212.064932481002,6.13812306722005
FT1142,212.8346666667,1.0675851186116534
FT1143,212.834504239762,0.7241678237915034
FT1144,212.971113956992,10.2774
FT1145,212.912529786505,13.53575
FT1146,212.959151388831,13.153399658203133
FT1147,213.005849164736,1.5912427937825517
FT1148,213.013200756977,4.857900492350267
FT1149,213.056155037263,1.2338357289632167
FT1150,213.022444766219,0.8681002298990883
FT1151,213.049330721452,6.395697784423833
FT1152,213.149144218702,0.8847171147664383
FT1153,213.112435336649,0.9825892766316733
FT1154,213.784449561316,4.990900675455733
FT1155,213.963597617395,1.0304786682128901
FT1156,214.021967608953,3.9269499999999997
FT1157,214.000350829535,1.5829355875651032
FT1158,214.089536636572,4.00992886149105
FT1159,214.030508135501,1.8344175338745168
FT1160,214.058777564338,0.6353500000000001
FT1161,214.058060456116,0.707314427693685
FT1162,214.085930107014,1.1962997436523433
FT1163,214.033985148263,6.3043217976888
FT1164,214.026354107566,0.851466687520345
FT1165,214.10804087345,4.608310953776033
FT1166,214.144606408068,1.1008352915445967
FT1167,214.832519855844,1.067583333333
FT1168,214.955708559997,4.99085744222005
FT1169,214.912083741139,13.519132486979167
FT1170,215.032963540064,5.17376759847005
FT1171,215.033221601981,6.05485
FT1172,215.033201453952,5.738983662923184
FT1173,215.015801259749,0.66859753926595
FT1174,215.082344384502,4.691666666666666
FT1175,215.068652051077,2.048416666667
FT1176,215.092505055905,0.9179674148559567
FT1177,215.092664337568,5.024150000000001
FT1178,215.128784995638,2.1813999999999996
FT1179,215.836453908623,1.042642472839355
FT1180,216.036794809878,5.7556172688802
FT1181,216.004102899574,1.01365966796875
FT1182,216.005335158572,0.9262753740944784
FT1183,216.032462514398,1.4665690104166667
FT1184,216.094699288699,5.007516666667
FT1185,216.131658758687,2.1813999999999996
FT1186,216.108643147328,1.1812637329101567
FT1187,216.10830827065,1.100833333333
FT1188,216.830036869835,1.067583333333
FT1189,216.911122892013,8.04976704915365
FT1190,216.954423406194,4.990900337727867
FT1191,217.053034344547,2.6782231648763
FT1192,217.030652600358,6.05485
FT1193,217.030681372286,5.738983662923184
FT1194,217.028364030367,0.7409428914388017
FT1195,216.981701129023,6.753066507975267
FT1196,217.071509219046,0.9179674148559567
FT1197,217.107614213997,4.990814208984366
FT1198,217.107497601516,1.1609079996744802
FT1199,217.118624366428,2.99588623046875
FT1200,217.108489393829,1.9327452341715499
FT1201,218.103267982139,2.031800587972
FT1202,218.034020391394,5.7556172688802
FT1203,217.978922674318,0.9179674148559567
FT1204,218.030021357253,1.0239965006508749
FT1205,218.058893711175,1.46487711029036
FT1206,218.045962543962,4.1262504201254995
FT1207,218.081617536492,1.1208566029866533
FT1208,218.018255747418,1.3158231099446618
FT1209,218.005619533407,4.8911504109700505
FT1210,218.049336408108,1.7491849263509167
FT1211,218.827880837271,1.1208566029866533
FT1212,218.829278309167,1.0509684244791666
FT1213,218.935120976575,13.0869085571289
FT1214,219.015069281313,4.209271748860683
FT1215,218.997036413873,0.9512176513671867
FT1216,219.106389618214,2.031800587972
FT1217,219.010629412092,13.103516666667
FT1218,219.174687852777,0.9844679514567051
FT1219,219.953792756988,13.086917114257817
FT1220,219.915665797106,9.446199544270833
FT1221,220.098105450286,1.067583333333
FT1222,220.026360601896,0.66859753926595
FT1223,219.998640167256,0.934583333333
FT1224,220.104634803256,4.026155344645184
FT1225,220.008471153458,3.361733333333
FT1226,220.175071642491,0.9844679514567051
FT1227,220.961877883462,13.086900000000002
FT1228,220.886957810371,13.519133504231768
FT1229,220.941259126733,0.818232917785645
FT1230,220.91732811155,8.897600301106767
FT1231,220.976362021167,1.3009333292643235
FT1232,221.066577859295,4.957650248209633
FT1233,221.092996044445,3.4113950093587166
FT1234,221.072244480352,1.3917595865885417
FT1235,221.010290894266,0.66859753926595
FT1236,221.010901820491,6.1047166666670005
FT1237,221.118204394958,1.0509592122395834
FT1238,221.154373422497,0.9346008936564133
FT1239,221.010313732665,0.7409428914388017
FT1240,221.80046458546,1.0509684244791666
FT1241,221.87383431267,2.48062896728515
FT1242,221.955633408527,1.1839689890543617
FT1243,221.963291259718,1.067583333333
FT1244,222.098397423152,5.389884440104167
FT1245,222.071109705704,4.974283854166667
FT1246,222.016020367127,0.6686
FT1247,222.044866860024,4.741533333333
FT1248,222.156357378152,0.951216666667
FT1249,222.162717164753,0.8558317184448251
FT1250,222.163244086816,0.76835
FT1251,222.113719878371,1.1174687703450517
FT1252,222.157145860299,1.0291222254435217
FT1253,222.764745494019,4.974283854166667
FT1254,222.914886131136,13.120149999999999
FT1255,222.863558083149,1.0675851186116534
FT1256,222.901012934779,13.519133504231768
FT1257,222.992329415355,2.031783333333
FT1258,223.097918090858,2.1141174316406333
FT1259,223.10112311486,5.389884440104167
FT1260,223.028204006318,4.375534057617184
FT1261,223.050860345103,5.049083453369134
FT1262,223.028142164739,0.9267605463663734
FT1263,223.117271903815,1.1174687703450517
FT1264,223.170175103362,0.8348499331156417
FT1265,223.798234103085,1.0509592122395834
FT1266,223.954183357417,1.1839689890543617
FT1267,223.871858467682,2.4457529703775998
FT1268,223.871623013947,2.5138750712076834
FT1269,224.0623553365,0.9746887524922683
FT1270,224.020604106103,0.6686
FT1271,224.056341065286,2.048416666667
FT1272,224.121865446211,1.1174687703450517
FT1273,224.173814492495,0.8681002298990883
FT1274,224.563970047545,0.9512176513671867
FT1275,224.762567468249,4.974283854166667
FT1276,224.971776429475,2.5970166666670003
FT1277,225.045382991553,0.9465898358664583
FT1278,225.063175715532,1.8988009134928334
FT1279,225.062030902847,6.0382334391276
FT1280,224.979851723361,5.157170613606767
FT1281,225.007397910545,9.3464412475586
FT1282,225.024654104673,4.084735664876467
FT1283,225.054732782912,5.348325594075684
FT1284,225.007934158639,0.66859753926595
FT1285,225.125279365097,5.897011820475267
FT1286,225.122146562382,1.24123903910319
FT1287,225.123566724025,1.1673355102539067
FT1288,225.11280978069,2.1141174316406333
FT1289,225.185704693812,0.8514666770936734
FT1290,225.160107045483,0.6769071029664749
FT1291,225.185779356202,0.93555367787679
FT1292,225.113092205926,1.009333992004395
FT1293,225.567887764584,0.9678333333329999
FT1294,225.796121814523,1.0509684244791666
FT1295,226.057146494727,4.359041341145834
FT1296,226.065683279417,6.05485
FT1297,226.017912678357,1.15071881612142
FT1298,226.003814966202,0.6519819620766566
FT1299,226.066595339481,1.8821755065919668
FT1300,226.071059537371,5.340068817138667
FT1301,226.065643190769,5.738983333333
FT1302,226.188534549954,0.8597750104266734
FT1303,226.189083759304,0.9669766108194984
FT1304,226.861271069197,9.762049999999999
FT1305,226.86155607139,9.213448079427083
FT1306,227.020442326371,0.9013419316608033
FT1307,227.092384971044,1.0218336626686966
FT1308,227.061049302817,4.375534057617184
FT1309,226.996624220324,4.209267679850266
FT1310,227.040444639408,1.1191533014933266
FT1311,227.067787593342,6.0549354553222665
FT1312,227.044907498306,6.379066212972001
FT1313,227.068394882771,5.75579783121745
FT1314,227.20156274314,0.857772636413575
FT1315,227.151498992439,1.0803578758238084
FT1316,227.183400650931,0.9591324806213384
FT1317,227.793688190021,1.05095
FT1318,227.960696241319,4.8412836710612
FT1319,227.997468335929,1.6494351704915367
FT1320,228.097810367929,1.042642472839355
FT1321,228.096373265623,1.1360145568847648
FT1322,228.053498852849,5.306766666667
FT1323,228.205002323068,0.8514666770936734
FT1324,228.159831628246,1.001091666667
FT1325,228.932030600603,13.086900000000002
FT1326,228.932613862441,12.64952392578125
FT1327,229.034890626582,0.8514666666665
FT1328,229.087024939353,0.9512176513671867
FT1329,229.044609162077,6.37907638549805
FT1330,228.994309172188,4.209267679850266
FT1331,229.145165379341,1.616185251871745
FT1332,229.193492215111,0.8514666770936734
FT1333,229.143009178321,0.9512883504231766
FT1334,229.935773517081,13.086900000000002
FT1335,230.016526301722,5.207017008463533
FT1336,230.038970213557,6.387333333333
FT1337,230.012910924626,1.4000691731770833
FT1338,230.057455673668,0.8182247922263216
FT1339,230.048459835749,4.151227200317217
FT1340,230.104602591981,4.990900675455733
FT1341,230.090507804056,0.9678511937459316
FT1342,230.148133607406,1.6328
FT1343,230.099777489341,1.100833333333
FT1344,230.93875627871,13.086900000000002
FT1345,230.914452071723,8.548482259114584
FT1346,231.062107125277,1.4998189290364583
FT1347,231.060161404195,6.653316752115884
FT1348,231.015404470246,1.4000691731770833
FT1349,231.048751525394,4.359041341145834
FT1350,230.997514115134,0.8681002298990883
FT1351,231.04449183977,0.9980494181315099
FT1352,231.087363820636,1.1945860544840499
FT1353,231.123323065957,4.990900337727867
FT1354,231.159964372081,0.8847168907167201
FT1355,231.141711057096,0.9595608418780883
FT1356,232.011494278969,1.3834524790445966
FT1357,232.09614247927,1.0675851186116534
FT1358,232.029965067135,5.522883605957033
FT1359,232.084364465169,5.340017700195316
FT1360,232.176309003032,0.7683494740804033
FT1361,232.176284952538,0.8719130833943683
FT1362,232.116137439226,1.233816666667
FT1363,232.976544866899,8.814467366536466
FT1364,233.077559945159,4.774614461263017
FT1365,232.98671351445,7.243483211263016
FT1366,232.954383746728,5.02415025634765
FT1367,233.102698446134,1.89933280944825
FT1368,233.103308501678,1.1609079996744802
FT1369,233.154548993128,0.9678511937459316
FT1370,233.184181833053,0.7849746421815633
FT1371,233.18351731833,0.8719130833943683
FT1372,234.004701537362,0.6686
FT1373,234.13184949341,1.0343349456787116
FT1374,234.930142025743,5.057376098632816
FT1375,234.89512427167,13.527441752115884
FT1376,234.943421418452,13.120149739583333
FT1377,234.872352465581,8.614984130859368
FT1378,235.097399377628,4.95765
FT1379,235.072706592694,4.126154073079433
FT1380,235.066768578411,6.653316752115884
FT1381,235.078727891052,5.340017700195316
FT1382,235.082562087224,1.0842185974121101
FT1383,235.005044331411,0.66859753926595
FT1384,235.03090301061,6.395701289876467
FT1385,234.985473370282,0.851466687520345
FT1386,235.00570640595,16.827366666667
FT1387,235.143115427509,1.00940904846208
FT1388,235.13671650936,0.8431583437601733
FT1389,235.114676943329,1.1056772867838531
FT1390,236.075452653233,4.126154073079433
FT1391,236.005247995631,4.192654673258467
FT1392,236.092682147506,1.1008352915445967
FT1393,236.020439106543,0.7409428914388017
FT1394,236.020637036055,0.66859753926595
FT1395,236.058653369998,1.53306884765625
FT1396,236.10597280865,0.857772636413575
FT1397,236.128660247721,1.0842185974121101
FT1398,236.861761437189,13.53575
FT1399,236.931065404274,13.120149739583333
FT1400,236.869790735839,8.531867472330733
FT1401,237.02200846462,0.868083333333
FT1402,237.049925973856,0.9903181393941249
FT1403,237.025240193349,4.176316666667
FT1404,237.111839529479,1.097078792826335
FT1405,237.146592256105,0.8597750104266734
FT1406,237.146664135159,0.9512883504231766
FT1407,237.838725808819,1.5098092397054035
FT1408,237.932115015471,13.053667195638017
FT1409,237.8708746842,8.581734212239583
FT1410,238.02622988302,5.306862894694017
FT1411,238.077944333724,0.8348499331156417
FT1412,238.078092549421,0.93555367787679
FT1413,238.109923119031,1.1507
FT1414,238.579949746448,0.8431583437601733
FT1415,238.579520842708,0.93555367787679
FT1416,238.891783436629,10.327283333333002
FT1417,238.870412404936,0.6519805908203133
FT1418,238.870467841395,8.565117390950517
FT1419,238.891957844608,11.1115712483724
FT1420,238.928096492516,9.246699015299482
FT1421,238.876484923968,13.485882568359367
FT1422,239.059999193441,0.9188608169555667
FT1423,239.004279565431,5.024082438151033
FT1424,239.092655609856,1.3834524790445966
FT1425,238.976459427613,0.771271165211995
FT1426,239.022409943247,6.03839009602865
FT1427,239.035362705229,4.808033333333
FT1428,238.987017130932,10.04466654459635
FT1429,239.103420000603,1.2005856831868482
FT1430,239.163271447269,0.851466687520345
FT1431,240.095330328884,1.3834524790445966
FT1432,240.06103269403,0.9179670407614784
FT1433,240.061295609295,1.01365966796875
FT1434,240.012756502315,0.685216666667
FT1435,240.13067016687,0.851466687520345
FT1436,240.927280893909,13.136775207519532
FT1437,240.913409599589,0.863034280141195
FT1438,240.870864332929,8.581734212239583
FT1439,240.894791893185,10.343900553385417
FT1440,240.90093096718,0.7409428914388017
FT1441,241.124817456833,0.9215482467653033
FT1442,241.144377772409,1.616185251871745
FT1443,241.118869415557,1.2172023773193366
FT1444,241.109803492552,4.974283854166667
FT1445,241.976696476484,1.516433333333
FT1446,242.072913312363,0.9345921590170934
FT1447,242.099808386082,2.41415
FT1448,242.052202613569,6.0714833577473994
FT1449,242.052137712555,5.75579783121745
FT1450,242.087349821513,4.009928430175783
FT1451,242.012938537887,1.2441571553548185
FT1452,241.995950367818,0.7241678237915034
FT1453,242.13036047429,1.1360145568847648
FT1454,242.176077022783,0.9844679514567051
FT1455,242.22046186145,0.8514666770936734
FT1456,242.910496537202,0.851466687520345
FT1457,242.873231948802,0.7409428914388017
FT1458,242.871964479408,8.565117390950517
FT1459,243.062434846251,4.6085459391276
FT1460,243.062380804903,3.2451975504557335
FT1461,243.055678542708,5.788866666667
FT1462,243.055529908144,6.071634928385417
FT1463,243.087320464257,5.024082438151033
FT1464,242.983104817527,1.7079856872558667
FT1465,243.131815351622,1.1590177551269534
FT1466,243.160671704591,1.3169525146484367
FT1467,243.196718621626,0.8597750104266734
FT1468,243.225367673087,0.9927840484620799
FT1469,244.065603445175,3.2602940877278663
FT1470,244.06575075287,4.608549999999999
FT1471,244.03195511383,4.010066666667
FT1472,244.068457775104,5.57275
FT1473,244.163669628904,1.3169525146484367
FT1474,244.908146531998,0.818232917785645
FT1475,245.078130984314,3.3284833333329997
FT1476,245.082731917181,1.5098092397054035
FT1477,245.103109910187,1.17773920694987
FT1478,245.100991124567,1.8659128824869835
FT1479,245.068776863185,4.6249491373698
FT1480,245.099586950019,0.934591666667
FT1481,245.129823496846,2.8111773173014334
FT1482,245.107075998382,5.0407666666669995
FT1483,245.114423472574,5.157150268554684
FT1484,245.164285098483,1.3169499999999998
FT1485,245.139175694704,2.497266666667
FT1486,246.057443785815,5.074016666667
FT1487,246.007890478905,1.4998189290364583
FT1488,246.054175591343,0.9096503740944784
FT1489,246.074482519517,1.05095
FT1490,245.98409284389,4.37567240397135
FT1491,246.073108022904,2.297766666667
FT1492,246.111004053089,1.0623963241575483
FT1493,246.575912692318,1.017716666667
FT1494,246.947114376209,5.024150594075517
FT1495,246.905228443812,0.818232917785645
FT1496,247.010025953719,1.516433333333
FT1497,247.081156097364,2.2798563639323004
FT1498,247.048391040993,0.99815985361735
FT1499,247.073538262989,1.1644313812255866
FT1500,247.117460995072,4.9909
FT1501,248.055924071609,5.090622456868483
FT1502,248.080980233562,0.8348499331156417
FT1503,248.081601133058,0.93555367787679
FT1504,248.115212238873,4.1595027180988
FT1505,248.122261704905,1.1945860544840499
FT1506,248.146987513859,1.034334139505855
FT1507,248.581540391738,0.851466687520345
FT1508,248.902887295922,0.8016
FT1509,248.973549262878,10.111166381835934
FT1510,248.973385500474,3.0624833333329997
FT1511,248.973468466369,0.7018490150451666
FT1512,248.973514962913,2.014970303853517
FT1513,248.973237406385,14.932182568359217
FT1514,248.972969385651,16.42838083902995
FT1515,248.973539429099,7.359849578857583
FT1516,248.973540864823,9.005649312337233
FT1517,248.973519337633,5.2984981140134995
FT1518,248.973379624667,13.344583935547034
FT1519,248.973512187674,4.383914693196616
FT1520,248.973562074326,8.141190846761067
FT1521,248.973484986473,1.2989039738972985
FT1522,248.973502410364,12.505049780273433
FT1523,248.97353468145,9.412949625651034
FT1524,248.973531577725,7.48453369140625
FT1525,248.973736494374,5.689313252766934
FT1526,248.972728932358,15.846535237630201
FT1527,248.972921076733,17.34271240234367
FT1528,248.973461239782,11.973083333333
FT1529,248.973521576121,8.548483276367184
FT1530,248.973512317246,6.8029530843099
FT1531,248.97355692979,7.783767191569017
FT1532,248.972998125354,16.810733333333
FT1533,248.97367990509,5.855367024739583
FT1534,248.973471208956,1.73917706807455
FT1535,248.97354217691,4.226183333333
FT1536,248.973488015906,10.643134562174483
FT1537,248.973445969971,12.322197469075517
FT1538,248.973608313659,6.2544662475586
FT1539,248.973512602837,11.241615804036465
FT1540,249.975441052692,14.932181803385417
FT1541,249.975430285012,1.300316666667
FT1542,249.975437122406,13.336266666667001
FT1543,249.975397898344,0.7018490150451666
FT1544,249.975411801401,8.016508333333
FT1545,249.975635923451,5.730773370361501
FT1546,249.975375721946,8.506916046142583
FT1547,249.975410771705,4.741533410644367
FT1548,249.975444533701,10.028032922363117
FT1549,249.975433476521,12.039578247070317
FT1550,249.975419684719,8.964082845052083
FT1551,249.975377634071,9.047198486328133
FT1552,249.975409405471,12.1227
FT1553,249.97536020666,0.80708745320638
FT1554,249.975390941053,12.787666829427083
FT1555,249.975301155898,7.301665751139316
FT1556,249.975357089451,1.9320508321126333
FT1557,249.975373921592,10.343900553385417
FT1558,249.975359874531,7.750517272949216
FT1559,249.975663272951,5.87198384602865
FT1560,249.975414724226,9.728799438476566
FT1561,249.975409649858,3.17708892822265
FT1562,249.975457126532,12.43855
FT1563,249.975317351814,2.04788665771485
FT1564,249.97551089182,11.590716666667
FT1565,249.975483692049,4.4087880452474
FT1566,249.975399093314,11.27486572265625
FT1567,249.975421463779,3.86045
FT1568,249.975437441332,12.621416219075517
FT1569,249.975386347343,7.035683333333
FT1570,249.975427237089,10.942366666667
FT1571,249.975426693076,1.6818950653076168
FT1572,249.975490849853,9.5625498453776
FT1573,249.975404785032,3.045866666667
FT1574,250.145364502891,0.8681002298990883
FT1575,250.108574106547,1.0904593149820967
FT1576,250.935943942028,13.103516666667
FT1577,250.869022627547,13.53575
FT1578,251.031557099353,0.66859753926595
FT1579,251.068074915649,5.0324584533691334
FT1580,251.103520387607,1.2682352666219068
FT1581,251.165542807938,0.8514666770936734
FT1582,251.164576246355,0.984466666667
FT1583,251.128942226694,1.8413284937540666
FT1584,251.114456103419,1.449952443440755
FT1585,252.015515904401,0.6686
FT1586,252.167189792503,1.001083333333
FT1587,252.941267475392,5.0574
FT1588,252.941274089152,8.033133951822917
FT1589,253.092721945394,2.530516666667
FT1590,253.082809098816,0.8016
FT1591,253.083133282703,0.903872044881185
FT1592,253.108644557981,1.0675851186116534
FT1593,253.143788380162,1.3461652119954435
FT1594,253.217299407497,0.851466687520345
FT1595,253.180374285307,0.951265144348145
FT1596,253.611287236527,1.1360145568847648
FT1597,253.611162146242,1.067583333333
FT1598,253.941073020474,5.06570858968115
FT1599,254.015662625391,4.2095666666669995
FT1600,254.070250452123,1.5663166666669999
FT1601,254.080068894077,2.031783333333
FT1602,254.220556360766,0.851466687520345
FT1603,254.18202669506,0.9434210141499834
FT1604,254.624195216857,0.83485
FT1605,254.910641444641,5.0324343363444
FT1606,254.91446228511,9.79529927571615
FT1607,254.98167376999,9.629049682617184
FT1608,255.017846871068,4.2095666666669995
FT1609,255.087585942677,4.392152913411467
FT1610,255.121218759603,0.8597832664491417
FT1611,255.159308194255,1.2283869756061168
FT1612,255.123118869294,1.009333992004395
FT1613,255.233122194085,5.273516666667001
FT1614,255.232994822006,2.680082702636717
FT1615,255.232937335144,10.825999471028648
FT1616,255.232951142411,6.753080320231283
FT1617,255.232993098194,11.416169787597484
FT1618,255.232954181105,12.51336568196615
FT1619,255.23301150794,7.750517272949216
FT1620,255.23302825003,8.083008561197751
FT1621,255.232963614868,4.0845225016276
FT1622,255.232902325711,4.284230725097483
FT1623,255.232885839229,11.3247324625651
FT1624,255.233041172563,3.9768166666669997
FT1625,255.233044659163,6.221222941080733
FT1626,255.233004199549,6.304216666667
FT1627,255.23300847022,1.882166666667
FT1628,255.233013204418,14.533217366536466
FT1629,255.232929073164,1.9816685994466168
FT1630,255.232839093933,14.632949829101566
FT1631,255.23322659898,5.722367350260416
FT1632,255.232945639559,12.039578247070317
FT1633,255.233080133849,3.577833333333
FT1634,255.233051399842,5.589554341634116
FT1635,255.232962339636,12.8707997639974
FT1636,255.232898545434,6.4870834350586
FT1637,255.232922275598,11.856699625651034
FT1638,255.232878157257,8.46536712646485
FT1639,255.23314983135,9.7454325358073
FT1640,255.233087108879,7.2185328165690175
FT1641,255.233277846336,5.938483333333
FT1642,255.232925732136,3.3947814941406333
FT1643,255.233001566853,12.255683333333
FT1644,255.232968690575,8.964082845052083
FT1645,255.232870965224,10.377150472005201
FT1646,255.232901014766,10.011416625976567
FT1647,255.233027497849,7.351533333332999
FT1648,255.233126259586,13.452633333333
FT1649,255.232852889625,13.80175
FT1650,255.233006010353,4.608310953776033
FT1651,255.233064378393,9.462816666667
FT1652,255.233001846261,9.213448079427083
FT1653,255.233034063121,14.76595
FT1654,255.232821555646,8.7147328125
FT1655,255.233009508159,11.058738199869799
FT1656,255.233015817646,7.019050598144533
FT1657,255.233458960721,0.851466666667
FT1658,255.950009729487,9.51268310546875
FT1659,255.947924133918,0.93555367787679
FT1660,256.058831086741,5.223633333333
FT1661,256.085982843917,1.7823360443115166
FT1662,256.133169821165,0.8847171147664383
FT1663,256.162474684391,1.2005856831868482
FT1664,256.236660299948,5.655867004394533
FT1665,256.23673573124,5.572750345865884
FT1666,256.236332644015,8.14950052897135
FT1667,256.236736385927,9.845182291666667
FT1668,256.236498044302,10.759516398111982
FT1669,256.23628139154,6.4870834350586
FT1670,256.236803605034,9.313199869791667
FT1671,256.236308281273,8.4819839477539
FT1672,256.236435671929,2.0147739410400334
FT1673,256.236402055645,7.218550618489584
FT1674,256.236312728656,6.802933247884116
FT1675,256.236366087534,3.693149820963533
FT1676,256.236730792767,2.8111773173014334
FT1677,256.2364794398,11.4909657796224
FT1678,256.236372313391,14.533217366536466
FT1679,256.23650717911,7.551033528645833
FT1680,256.236529529772,8.781217447916667
FT1681,256.236468036714,4.17597681681315
FT1682,256.23629781804,3.1604395548502664
FT1683,256.236656605904,12.222432454427084
FT1684,256.236603041877,0.851466687520345
FT1685,256.926869650087,13.086900000000002
FT1686,256.872686968614,9.811933333333
FT1687,256.908194285488,1.53306884765625
FT1688,257.080582846044,4.8578325907389335
FT1689,257.102990407928,0.99248218536377
FT1690,257.101332765066,1.1208566029866533
FT1691,257.012645585561,0.8681002298990883
FT1692,257.043883059332,5.007456461588533
FT1693,257.140494213316,0.9844679514567051
FT1694,257.17533998338,1.134085591634115
FT1695,257.239327142774,0.8514666770936734
FT1696,257.930961561995,13.078591918945316
FT1697,258.092191428734,1.15071881612142
FT1698,258.048627624589,1.7325591796875
FT1699,258.055663597817,5.2568837483724
FT1700,258.079448475903,5.340017700195316
FT1701,258.192278902514,0.8719130833943683
FT1702,258.178068357092,1.1174687703450517
FT1703,258.241944808141,0.851466687520345
FT1704,258.941635853945,13.086900000000002
FT1705,258.908901244645,8.947466666667
FT1706,258.980915109521,5.007456461588533
FT1707,259.028253394885,0.8348498662312834
FT1708,259.152457374785,0.99815985361735
FT1709,259.18304541851,1.1511235555013015
FT1710,259.194788470731,0.818216666667
FT1711,259.125331195987,4.95765
FT1712,259.118573425544,5.040766906738283
FT1713,259.839882144769,8.0663838704427
FT1714,259.945188397645,13.086917114257817
FT1715,259.910541415038,9.421250008138182
FT1716,260.023805364236,6.071634928385417
FT1717,260.064058362938,3.59422607421875
FT1718,260.023763830888,1.3335858662923183
FT1719,260.088835246006,1.1008352915445967
FT1720,260.086364936493,1.1962997436523433
FT1721,260.20637310683,0.8558317184448251
FT1722,260.129008232986,1.0177174591066118
FT1723,260.946087904182,13.086899820963534
FT1724,260.906932546511,13.5357666015625
FT1725,260.894585818213,9.9615498860677
FT1726,261.007685656007,5.83892873128255
FT1727,261.038551219445,5.772233333333
FT1728,261.038696202025,6.03839009602865
FT1729,260.980171698638,5.007456461588533
FT1730,261.0098637597,1.0889890034993484
FT1731,261.13033548332,1.110392888387045
FT1732,261.135084243957,5.074017333984367
FT1733,261.729070145099,4.974283333333
FT1734,262.042555574849,5.780648797607583
FT1735,262.180654884203,0.9678333333329999
FT1736,262.620984671076,0.9927840484620799
FT1737,262.905558505385,13.0037831624349
FT1738,263.103870847768,1.433316666667
FT1739,262.986663113774,4.359183333332999
FT1740,263.069127121267,1.29976155497233
FT1741,263.001499006538,1.78641306559245
FT1742,263.146740279179,0.967841666667
FT1743,263.149544459119,1.0598559061686201
FT1744,263.165379407504,0.8348498662312834
FT1745,263.628900832643,1.0509684244791666
FT1746,264.087826613536,4.99085744222005
FT1747,263.997250089877,4.00949783325195
FT1748,264.124453861038,1.0842185974121101
FT1749,264.108087801377,1.4648866653442383
FT1750,264.110859264898,4.176021067301433
FT1751,264.631193380146,1.0842185974121101
FT1752,264.926024635613,13.070283333333
FT1753,265.089405580945,4.974283333333
FT1754,265.067104706545,2.8776621500651
FT1755,265.047887489967,5.855367024739583
FT1756,265.044535678845,3.2285680135091166
FT1757,265.041796120246,5.323383333333
FT1758,265.177745633622,0.8930252240497201
FT1759,265.12795652061,1.0675842259723265
FT1760,266.088210691548,6.121492513020834
FT1761,266.131127365563,1.0842185974121101
FT1762,266.944991462802,5.207041422526033
FT1763,267.035554044032,4.359112337239417
FT1764,267.0234438065,0.6879559834798183
FT1765,267.196069084814,0.8348499331156417
FT1766,267.110033065817,4.741533333333
FT1767,267.124021909764,1.0177174591066118
FT1768,267.232685397447,0.8431582664491416
FT1769,267.232681800187,0.93555367787679
FT1770,268.103523892662,6.12135009765625
FT1771,268.093955985355,1.2670857747395834
FT1772,268.01065092589,0.66859753926595
FT1773,268.204847602569,0.7849746421815633
FT1774,268.127123330125,1.0343349456787116
FT1775,268.235502266921,0.8348499331156417
FT1776,268.235931153368,0.93555367787679
FT1777,268.92435236444,13.086900000000002
FT1778,268.95448779081,1.749166666667
FT1779,269.032736332101,4.359183333332999
FT1780,269.014088854015,5.390010070800783
FT1781,269.135769592211,0.851466666667
FT1782,269.248698630254,0.8348499331156417
FT1783,269.248853133244,0.93555367787679
FT1784,269.714399122086,0.8558317184448251
FT1785,270.087956623891,4.043316666667
FT1786,270.076168240128,2.28115
FT1787,270.096664934002,5.0324584533691334
FT1788,270.175379255327,0.8514666770936734
FT1789,270.251884818526,0.8431582664491416
FT1790,270.252010641544,0.93555367787679
FT1791,270.975833452076,2.1564667795817
FT1792,271.070487558005,4.791416666667001
FT1793,271.004214212487,5.87198384602865
FT1794,271.190549846765,0.9844679514567051
FT1795,271.228946050829,0.8348499331156417
FT1796,272.158980512066,1.1132669448852535
FT1797,272.193415580225,1.0260257924396117
FT1798,272.113731995659,1.2670857747395834
FT1799,272.231501854404,0.83485
FT1800,272.921724978266,13.086900000000002
FT1801,272.923997766193,11.9988759358724
FT1802,272.926057895975,11.923199462890633
FT1803,272.924043461485,9.585356648763018
FT1804,272.924396880004,9.678916422526035
FT1805,272.924272352726,8.232614644368484
FT1806,272.926087896609,11.6073496500651
FT1807,272.925227140944,11.025499471028649
FT1808,272.92412586885,8.682172648111983
FT1809,272.924888505794,9.263333129882817
FT1810,272.924849672664,10.643133333333
FT1811,273.007697008375,5.34012603759765
FT1812,273.09964240185,5.0241502970377665
FT1813,273.020410729635,2.1813999999999996
FT1814,273.076386164068,2.4789332071940167
FT1815,273.134245331907,0.851466687520345
FT1816,273.125702235968,1.18395
FT1817,273.134223145186,4.974283333333
FT1818,273.925592554194,13.070282999674482
FT1819,273.998815454927,0.707314427693685
FT1820,274.174131058743,0.9466256777445483
FT1821,274.210335733304,0.8597750104266734
FT1822,274.145966617291,1.0509684244791666
FT1823,274.882163125755,10.726266479492184
