Row.names,mz,mzmin,mzmax,rt,rtmed,rtmin,rtmax,npeaks,X1,ms_level,control_1.mzML,control_2.mzML,control_3.mzML
FT0754,166.9749723,166.9749204,166.9750001,8.333166667,499.99,499.949,500.926,3,3,1,769516.3518,971662.915,757305.4139
FT0755,166.957335,166.9572601,166.9574063,12.32126667,739.276,738.269,739.32,3,3,1,5414010.403,2539757.441,4740961.645
FT0756,166.9749524,166.9748466,166.9750583,5.328633333,319.718,319.252,320.184,2,2,1,12415.33839,14379.1412,6632.373174
FT0757,167.0546917,167.0377529,167.0705394,1.001083333,60.065,59.007,60.993,4,2,1,25175.53638,12241.62826,2127.573174
FT0758,167.035252,167.0351441,167.0354627,6.7105,402.63,402.611,402.669,3,3,1,52461.35803,49952.76701,43872.13445
FT0759,167.0437026,167.0436669,167.0438914,6.379483333,382.769,381.757,382.808,3,3,1,79285.31602,71604.8504,78919.86635
FT0760,167.0348929,167.0347571,167.0354644,1.100383333,66.023,64.986,66.952,3,3,1,17495.06006,17156.55265,29252.44927
FT0761,167.0204439,167.0203028,167.0205774,2.12655,127.593,126.556,128.521,3,3,1,176938.5064,141824.1823,108384.7149
FT0762,167.020731,167.0206658,167.020771,4.90645,294.387,293.433,296.351,3,3,1,476975.1579,438257.6578,382750.6781
FT0763,167.002068,167.0019074,167.0022287,7.157541667,429.4525,428.43,430.475,2,2,1,17889.43446,29417.8226,14298.41839
FT0764,167.0134135,167.0133219,167.0135051,4.5918,275.508,273.533,277.483,2,2,1,135471.2131,3371.676257,114730.957
FT0765,167.0176404,167.0130703,167.0222105,4.4268,265.608,263.603,267.613,2,2,1,NA,70527.3988,19379.8798
FT0766,167.9785357,167.9782733,167.9785572,8.333166667,499.99,499.949,500.926,3,3,1,26955.96608,35324.91225,23534.00776
FT0767,167.9605638,167.9605215,167.9606266,12.32126667,739.276,738.269,739.32,3,3,1,131055.2638,60260.67065,112128.3158
FT0768,168.0428599,168.042728,168.0429812,6.7105,402.63,402.611,402.669,3,3,1,105580.4144,107655.7764,78587.68597
FT0769,167.9972072,167.9970384,167.9972581,6.793266667,407.596,407.576,407.634,3,3,1,134169.5012,27670.95736,99725.70801
FT0770,168.0664564,168.0661612,168.0664594,1.8279,109.674,109.653,109.718,3,3,1,991910.7993,911028.9494,708136.2596
FT0771,168.042974,168.0429027,168.0430066,6.048466667,362.908,362.888,362.947,3,3,1,291910.653,321211.1752,220685.4507
FT0772,168.0278805,168.0277989,168.0278833,6.495333333,389.72,389.701,389.759,3,3,1,108563.2129,106118.5768,102788.2539
FT0773,167.9971704,167.9970675,167.9973109,5.915733333,354.944,354.009,354.963,3,3,1,63516.76346,55437.57086,47370.86243
FT0774,168.0774286,168.0772742,168.0775489,5.18745,311.247,310.315,311.269,3,3,1,26920.37002,30311.37417,19997.14385
FT0775,168.0607751,168.0606737,168.0609098,4.294716927,257.6830156,257.6440156,258.6149844,3,3,1,71712.67491,50201.42838,53008.80517
FT0776,168.0147666,168.0147184,168.0150151,2.125816667,127.549,126.599,128.521,3,3,1,150874.67,111295.2753,94903.7802
FT0777,168.0280381,168.0279565,168.0281367,3.59855,215.913,213.95,215.975,3,3,1,60160.58312,56746.22226,89864.78658
FT0778,168.0239323,168.023918,168.023959,4.90645,294.387,293.433,296.351,3,3,1,28337.45486,28673.75394,23832.05236
FT0779,168.0279379,168.0277906,168.0280852,2.970108333,178.2065,177.246,179.167,2,2,1,17038.20462,21013.4809,14874.71632
FT0780,168.9810892,168.9808438,168.9812049,10.0204,601.224,600.289,601.241,3,3,1,20809.89996,20793.47663,24199.44029
FT0781,168.9903331,168.9903195,168.9905386,7.604916667,456.295,456.255,457.229,3,3,1,712125.1932,587107.8886,917254.0705
FT0782,168.9819228,168.9817593,168.9825105,7.853183333,471.191,471.131,472.144,3,3,1,112433.7304,89790.30846,96112.71774
FT0783,168.9615837,168.9614511,168.9616779,12.30545,738.327,738.269,740.269,3,3,1,65921.95827,31438.65392,59840.7526
FT0784,168.990501,168.9904742,168.9905277,7.008583333,420.515,420.486,420.544,2,2,1,594596.003,459071.3984,377893.6
FT0785,168.9798465,168.9797036,168.9799894,8.340625,500.4375,499.933,500.942,2,2,1,15818.0367,11131.80114,11156.76486
FT0786,169.0696811,169.0695326,169.0697219,1.8279,109.674,109.653,109.718,3,3,1,93949.62631,81342.41102,68284.43594
FT0787,169.0168363,169.0167714,169.0170903,1.314816667,78.889,78.869,78.933,3,3,1,16308.41714,23764.30146,16515.51379
FT0788,169.0467086,169.0465781,169.0470427,6.048133333,362.888,361.954,362.908,3,3,1,13334.8793,15836.48753,9369.732394
FT0789,169.0936328,169.0925755,169.0938586,1.001083333,60.065,60,62.007,3,3,1,71119.95777,48476.21405,37707.83138
FT0790,169.0614667,169.0614036,169.0615271,2.523766667,151.426,148.408,152.354,3,3,1,73502.38391,72629.83629,65997.60742
FT0791,169.0978312,169.0977934,169.0978691,4.2856,257.136,256.651,257.621,2,2,1,97475.6353,209932.2154,362065.1477
FT0792,169.0977575,169.0976044,169.0979107,23.691825,1421.5095,1419.517,1423.502,2,2,1,89091.39945,80605.43151,77885.45304
FT0793,169.1228989,169.1228575,169.1231,0.900616667,54.037,53.069,54.106,3,3,1,28206.33624,21054.27273,21158.58528
FT0794,169.8493182,169.8490445,169.8495052,3.433416667,206.005,205.051,206.976,3,3,1,30570.88686,15426.24967,12882.24127
FT0795,169.8339147,169.8337395,169.8339545,4.1954,251.724,250.693,254.642,3,3,1,60322.05292,45296.71037,48003.26893
FT0796,170.0458079,170.0454421,170.0458207,6.478783333,388.727,388.708,388.766,3,3,1,100731.1079,91658.68919,81475.8791
FT0797,169.99416,169.9940445,169.9941878,7.02465,421.479,420.544,421.498,3,3,1,20116.88252,15401.39537,13218.45209
FT0798,169.9939335,169.9937641,169.9940854,7.620483333,457.229,456.295,457.248,3,3,1,24840.4346,21837.68267,19411.20055
FT0799,170.1184473,170.118226,170.1187804,1.06655,63.993,63.972,65.03,3,3,1,58568.64052,26366.21006,118855.9019
FT0800,170.9426073,170.9424554,170.9426812,8.679783333,520.787,519.852,520.8040313,3,3,1,20849.34103,20623.16113,17487.1582
FT0801,171.0659652,170.996621,171.0661642,3.880108333,232.8065,230.87,232.856,4,3,1,64097.80524,53484.29033,64094.3861
FT0802,171.0126037,171.012071,171.0130252,1.05,63,62.979,64.03700391,3,3,1,47617.99284,70376.0383,39288.39095
FT0803,171.1023018,171.1020308,171.1023772,0.96725,58.035,58.01,59.072,3,3,1,274020.932,303996.1027,196018.8226
FT0804,171.0196887,171.0194191,171.0198159,0.652783333,39.167,39.141,39.21,3,3,1,210118.6279,169115.9779,167492.9566
FT0805,171.0063281,171.0063161,171.006372,6.860116667,411.607,411.548,412.561,3,3,1,2771978.207,2827602.444,1940886.825
FT0806,171.0660115,171.0656711,171.0661158,1.182066667,70.924,69.995,71.938,3,3,1,84197.4505,85903.51395,58508.47389
FT0807,171.0405868,171.0405755,171.0661217,4.294066927,257.6440156,255.697,258.638,3,2,1,27905.61073,33607.55331,59946.51822
FT0808,171.0188721,170.9972774,171.0770972,4.418525,265.1115,262.587,267.552,4,3,1,113365.0543,56584.70657,210537.1481
FT0809,171.0061446,171.0060947,171.0061946,6.164158333,369.8495,369.84,369.859,2,2,1,452861.7974,361063.5459,277974.1601
FT0810,171.0248678,171.0245617,171.0251739,2.738391667,164.3035,164.271,164.336,2,2,1,19341.68316,19781.2703,12925.08253
FT0811,171.0048344,171.0045049,171.005164,5.187633333,311.258,311.247,311.269,2,2,1,22951.97547,17713.35048,18002.36589
FT0812,170.9968919,170.9968017,170.9969821,3.185266667,191.116,189.162,193.07,2,2,1,53876.58951,239822.9339,42600.52819
FT0813,171.0774291,171.0774089,171.0774493,4.57525,274.515,272.54,276.49,2,2,1,231690.7426,12368.09484,163421.0482
FT0814,171.1387033,171.1383967,171.1387929,0.884483333,53.069,53.044,53.113,3,3,1,409029.3513,327213.1952,330743.1055
FT0815,172.0614201,172.0612516,172.0615484,9.788966667,587.338,587.321,587.379,3,3,1,23974.23681,23536.0164,18416.63428
FT0816,172.0614985,172.0612238,172.0616558,1.281716667,76.903,76.882,76.947,3,3,1,406703.8526,474507.172,273742.1483
FT0817,172.0981725,172.097967,172.0982704,1.1162,66.972,66.952,67.016,3,3,1,64857.32091,46476.69561,40452.36955
FT0818,172.0103121,172.0101487,172.01056,6.859466667,411.568,411.548,412.6,3,3,1,85263.83151,79447.7111,70040.10569
FT0819,172.1052167,172.1050247,172.1053523,0.9507,57.042,56.023,57.085,3,3,1,17333.14631,22098.77317,11190.51419
FT0820,172.0977125,171.9998758,172.0980168,3.135608333,188.1365,185.151,190.155,4,3,1,44439.3861,29953.84903,21736.40157
FT0821,172.0615147,172.0613858,172.061518,2.63855,158.313,156.352,159.371,3,3,1,101788.3321,172781.221,128911.6362
FT0822,172.0226846,172.0225129,172.0228564,0.652566667,39.154,39.141,39.167,2,2,1,32058.1885,19308.34446,23499.63776
FT0823,172.0240749,172.0239959,172.0241539,6.983433333,419.006,418.519,419.493,2,2,1,19509.44366,23068.08041,27395.09995
FT0824,172.0251265,172.0248448,172.0254081,6.56965,394.179,393.692,394.666,2,2,1,9106.486869,15426.39784,30426.1407
FT0825,172.0616517,172.0615054,172.0617981,5.493816667,329.629,329.144,330.114,2,2,1,56763.92308,6026.406236,33724.0066
FT0826,172.0802746,172.080111,172.0977545,4.608166667,276.49,272.54,280.523,3,3,1,16522.96419,41806.32774,12510.95142
FT0827,172.0616051,172.0615204,172.0616898,4.34405,260.643,258.676,262.61,2,2,1,71815.64579,40633.28282,48510.13584
FT0828,172.1424002,172.1418758,172.1425012,0.884483333,53.069,53.044,53.113,3,3,1,43822.35592,29682.52135,35081.70657
FT0829,172.1341781,172.1341454,172.1343026,3.4165,204.99,204.019,205.051,3,3,1,556498.3075,509256.7207,418549.1664
FT0830,172.9911877,172.9908772,172.9913314,0.9838,59.028,59.007,59.072,3,3,1,206764.3064,210085.913,164461.4387
FT0831,172.9004126,172.9003625,172.9006005,3.252016667,195.121,195.082,196.049,3,3,1,57095.0824,67497.39639,64659.55728
FT0832,172.9171946,172.9170223,172.9172365,12.66866667,760.12,758.188,760.13,3,3,1,57425.53764,58882.50093,54408.90903
FT0833,172.9005805,172.9002765,172.9006517,4.310633333,258.638,256.6279844,258.676,3,3,1,77462.98373,76262.70347,126492.0841
FT0834,173.0641368,173.0442664,173.0647231,1.281541667,76.8925,75.91,76.947,4,3,1,30097.04988,32551.69675,37532.81335
FT0835,173.009074,173.0090583,173.0090794,8.216633333,492.998,492.982,493.039,3,3,1,3368278.622,2481075.464,2073028.073
FT0836,173.0815583,173.0813933,173.0815857,5.055416667,303.325,303.302,303.363,3,3,1,16828.42124,20699.60831,17698.62443
FT0837,173.0930643,173.0930447,173.0931574,5.6347,338.082,338.059,338.121,3,3,1,81003.37496,67811.95455,65000.25022
FT0838,173.104099,173.1039893,173.1041412,10.96481667,657.889,657.832,658.839,3,3,1,221602.3723,195681.2053,155026.9253
FT0839,173.0087417,173.0087263,173.0089188,8.86185,531.711,530.734,531.768,3,3,1,374168.691,140913.0548,285322.0432
FT0840,173.0931243,173.0929742,173.0932132,3.516816667,211.009,210.971,211.941,3,3,1,169425.2363,157735.9817,121249.862
FT0841,173.0454398,173.0454073,173.0456839,5.799866667,347.992,347.058,349.005,3,3,1,45716.08051,38378.28106,39426.22433
FT0842,173.0569747,173.056913,173.0570364,4.442841667,266.5705,264.596,268.545,2,2,1,26032086.17,4266062.835,12537313.04
FT0843,173.1175344,173.0812556,173.1179016,0.9014,54.084,54.037,54.106,4,3,1,30202.20864,23374.53385,26168.11681
FT0844,173.0252829,173.0249625,173.0816671,1.041916667,62.515,62.007,66.952,4,3,1,3507104.759,2400909.644,2578617.376
FT0845,173.1372023,173.1371458,173.1374232,3.4165,204.99,204.019,205.051,3,3,1,54144.17274,42562.85322,34677.05784
FT0846,174.0261537,173.9941589,174.0570651,1.03345,62.007,58.035,62.979,7,3,1,300894.8713,14211.65125,214241.0415
FT0847,174.04102,174.0408905,174.0410771,6.69395,401.637,401.618,401.676,3,3,1,44431136.83,41304608.98,34532654.45
FT0848,174.0883601,174.0882833,174.0885212,6.925666667,415.54,415.52,415.579,3,3,1,73846.35396,71223.38696,56257.93002
FT0849,174.0123636,174.0123606,174.0124703,8.217316667,493.039,492.982,493.991,3,3,1,214631.5775,152519.6056,131380.0144
FT0850,174.0775135,174.077215,174.0775253,6.3295,379.77,378.836,379.79,3,3,1,25436.57016,23922.33651,17584.95306
FT0851,174.023418,174.0228105,174.0234677,1.3652,81.912,81.868,83.834,3,3,1,133022.5237,50845.43315,50331.09618
FT0852,174.1070061,174.1069411,174.1070711,10.97261667,658.357,657.889,658.825,2,2,1,15860.40385,12709.70434,9511.309256
FT0853,174.0772559,174.0772486,174.0772633,3.193541667,191.6125,190.155,193.07,2,2,1,16146.888,10707.91339,10132.88103
FT0854,174.0395083,174.0387388,174.0402777,1.571175,94.2705,92.791,95.75,2,2,1,34084.76381,3759.456786,38982.22468
FT0855,174.0600018,174.059999,174.0600045,4.442841667,266.5705,264.596,268.545,2,2,1,1694936.857,304890.0115,812532.5704
FT0856,174.9565323,174.9561952,174.9884085,0.63695,38.217,38.148,40.134,5,3,1,11430.69197,11835.75543,18356.58217
FT0857,174.956812,174.9568079,174.956849,8.38215,502.929,502.913,502.97,3,3,1,69642669.68,80957794.36,83286472.04
FT0858,174.8983371,174.8982544,174.8984404,4.294716927,257.6830156,257.621,258.638,3,3,1,75251.22939,89694.17334,300135.853
FT0859,174.9567816,174.9567203,174.9567822,11.41096667,684.658,684.644,686.688,3,3,1,36328649.73,39422856.73,37944177.41
FT0860,174.9567154,174.956705,174.9567531,16.4929,989.574,987.546,990.511,3,3,1,20251439.8,24821201.24,22165416.93
FT0861,174.9569864,174.898495,174.957021,4.608166667,276.49,271.547,276.49,3,2,1,61953.98344,57729.52245,152500.3373
FT0862,174.956775,174.9567489,174.9568011,13.38045833,802.8275,802.821,802.834,2,2,1,17871478.32,15262492.3,18552144.44
FT0863,174.8984204,174.8983188,174.898522,3.268025,196.0815,196.049,196.114,2,2,1,56803.64495,87797.49315,62643.41796
FT0864,174.9568619,174.9568498,174.956874,8.903708333,534.2225,533.697,534.748,2,2,1,34882169.6,40755944.17,22611205.07
FT0865,175.0611686,175.0607051,175.1024221,1.273633333,76.418,74.96,76.903,4,3,1,58596.18644,36473.09998,53461.35215
FT0866,175.035734,175.0356753,175.035858,7.769766667,466.186,466.166,466.225,3,3,1,746121.1769,694721.8775,595711.4032
FT0867,175.0440851,175.0440004,175.0441352,6.69395,401.637,401.618,401.676,3,3,1,2927657.402,2676146.777,2259203.359
FT0868,175.061294,175.0612858,175.0613023,6.098441667,365.9065,365.887,365.926,2,2,1,18685.30105,23844.36426,20829.41915
FT0869,175.0754657,175.022463,175.0967689,0.984166667,59.05,58.035,62.979,8,3,1,12485.74433,22069.45161,16386.04966
FT0870,175.0248713,175.024757,175.0250053,6.445683333,386.741,386.722,386.78,3,3,1,114104.5759,120593.8251,105779.7705
FT0871,175.0706075,175.0698578,175.0711186,4.327183594,259.6310156,256.69,262.587,3,3,1,72684.98089,186778.1824,95470.10767
FT0872,175.0633937,175.0627402,175.0640472,4.467666667,268.06,266.582,269.538,2,2,1,201896.3233,5513.103604,89164.83156
FT0873,175.9602933,175.9602859,175.9603468,8.382833333,502.97,502.929,503.906,3,3,1,1260332.611,911171.9831,875532.5522
FT0874,176.0295419,176.002246,176.0565508,3.326491667,199.5895,198.061,201.017,6,3,1,29458.03893,37475.63589,30366.6324
FT0875,176.0452161,176.0451496,176.0452587,6.69395,401.637,401.618,401.676,3,3,1,456828.0405,421304.9307,350066.8468
FT0876,176.0384524,176.0383738,176.0385303,1.347583333,80.855,79.882,80.919,3,3,1,130261.0747,135335.797,80834.30445
FT0877,176.0564904,176.0563587,176.0565368,5.41915,325.149,324.218,325.172,3,3,1,398746.6378,391587.3122,295264.5832
FT0878,176.0390301,176.038948,176.0391591,7.770416667,466.225,466.166,467.179,3,3,1,44449.52239,40252.69706,33606.65315
FT0879,176.0709524,176.0705883,176.071544,3.632666667,217.96,217.899,218.915,3,3,1,25342.94441,26579.13122,15005.07294
FT0880,176.0213324,176.0207464,176.0233313,1.133483333,68.009,65.959,68.958,3,3,1,23413.41553,12226.68291,12120.04493
FT0881,176.0586425,176.0571606,176.0601244,4.401975,264.1185,263.641,264.596,2,2,1,72573.53231,51194.02077,15881.41309
FT0882,176.0569849,176.0567413,176.0572285,4.550416667,273.025,271.547,274.503,2,2,1,101079.1835,26276.6006,66962.8545
FT0883,176.9607815,176.9607274,176.9608221,8.382833333,502.97,502.929,503.906,3,3,1,744131.9489,1083702.635,774330.5759
FT0884,176.9259327,176.9258925,176.9262404,8.315666667,498.94,498.004,498.956,3,3,1,53221.45676,82644.35256,64760.21086
FT0885,176.9357854,176.9357822,176.9358235,7.240133333,434.408,434.388,435.44,3,3,1,1231141.985,825316.2096,1081558.791
FT0886,176.9184826,176.9182313,176.9187338,8.159033333,489.542,489.065,490.019,2,2,1,7364.597024,7386.133097,13687.76596
FT0887,177.0382976,177.0228459,177.0391674,1.397233333,83.834,81.848,84.847,5,3,1,41423.20569,24354.50805,36570.1295
FT0888,177.0039187,177.0037692,177.0041053,9.060733333,543.644,543.628,543.685,3,3,1,33897.3534,30449.66619,37246.81459
FT0889,177.0466916,177.0456075,177.0468793,6.6946,401.676,401.637,402.611,3,3,1,26216.32683,26697.88806,31475.4159
FT0890,177.0404818,177.0403602,177.0406991,5.254666667,315.28,315.219,316.235,3,3,1,90141.39184,70524.07046,71808.66841
FT0891,177.0589412,177.0589148,177.0592963,5.419533333,325.172,324.156,325.211,3,3,1,37993.66011,27945.99171,20072.83722
FT0892,177.0918997,177.0916586,177.0920675,0.9176,55.056,55.03,56.092,3,3,1,11609.57962,8927.931422,12976.23639
FT0893,177.0176662,177.0172368,177.0181678,0.652783333,39.167,37.155,39.21,3,3,1,17253.32792,18002.90465,21232.9837
FT0894,178.0368586,178.0180969,178.0371664,4.50885,270.531,268.606,270.554,4,3,1,18890.94678,20207.55735,54556.02529
FT0895,178.0713637,178.071199,178.071484,4.02925,241.755,241.732,241.794,3,3,1,325860.0732,322217.1036,224346.6561
FT0896,178.0506735,178.0506326,178.0509672,1.281716667,76.903,76.882,77.94,3,3,1,121170.755,122270.3788,84588.18738
FT0897,178.066335,178.0661343,178.0664006,4.194766667,251.686,251.663,252.717,3,3,1,28441.40021,18098.2397,27171.08958
FT0898,178.0183711,178.0180085,178.0185154,1.132416667,67.945,66.972,68.009,3,3,1,27668.55113,12653.05716,10871.1172
FT0899,178.9508672,178.9504053,178.95095,7.935933333,476.156,476.097,477.109,3,3,1,35806.23873,29497.55419,26062.68482
FT0900,178.9419131,178.9412603,178.9457316,7.240133333,434.408,433.395,434.447,3,3,1,13073.91914,9183.786955,12403.31851
FT0901,179.012084,179.0112475,179.0821887,1.297916667,77.875,72.974,78.889,5,3,1,34853.57995,27626.36454,30155.39271
FT0902,179.0558593,179.0557497,179.0558762,6.081566667,364.894,364.875,364.933,3,3,1,329958.1286,272617.0112,230545.6664
FT0903,179.0558296,179.0557438,179.0558865,5.75055,345.033,345.013,345.072,3,3,1,363738.7759,287270.3504,252375.6257
FT0904,179.0557455,179.0557105,179.0557751,5.138816667,308.329,308.29,309.26,3,3,1,608262.3887,569433.0156,445476.162
FT0905,179.0197446,179.0194697,179.0198819,7.703233333,462.194,461.26,462.213,3,3,1,17830.71273,14708.21279,21336.06689
FT0906,179.0557645,179.0557246,179.0558223,2.489583333,149.375,146.422,149.44,3,3,1,1957199.494,2053934.555,1199781.007
FT0907,179.0661917,179.060168,179.067591,4.0299,241.794,241.732,245.728,3,3,1,27633.26936,30016.74074,36738.33928
FT0908,179.0362386,179.0350495,179.0374277,0.950841667,57.0505,57.016,57.085,2,2,1,15262.52904,28506.86467,13282.18665
FT0909,179.0236195,179.0231385,179.0241005,0.67775,40.665,39.21,42.12,2,2,1,7071.383748,19867.13778,1464.915946
FT0910,179.0561059,179.0560829,179.0562022,7.256683333,435.401,435.381,435.44,3,3,1,7417719.81,7130479.443,4880734.076
FT0911,179.9700069,179.9699512,179.9700141,8.646950521,518.8170312,518.8010313,518.859,3,3,1,80042.07971,83134.05363,89076.51893
FT0912,180.007238,180.0067334,180.0301124,0.636583333,38.195,37.224,39.141,4,3,1,35486.98696,26861.2224,33863.90939
FT0913,180.0427046,180.0336433,180.0522954,4.484725,269.0835,265.627,276.49,6,3,1,185531.0575,280308.1405,189754.8548
FT0914,180.0595888,180.0594729,180.0596459,7.256683333,435.401,435.381,435.44,3,3,1,454211.5787,445683.7515,305917.3999
FT0915,180.0665875,180.0665537,180.0666214,5.270583333,316.235,316.212,316.273,3,3,1,4806807.07,4434249.062,3408938.772
FT0916,180.0162521,180.0156883,180.0163459,1.182066667,70.924,69.995,70.945,3,3,1,58701.45129,11486.35474,15293.01121
FT0917,180.0331448,180.0329454,180.033271,1.034183333,62.051,62.007,62.979,3,3,1,121852.2567,58429.40508,52787.05287
FT0918,180.0609913,180.0608334,180.061007,4.112016667,246.721,246.698,248.745,3,3,1,34015.09677,22363.42144,23162.79327
FT0919,180.0593264,180.0592784,180.0594426,2.489583333,149.375,146.422,149.44,3,3,1,131256.7801,136731.7014,82201.4981
FT0920,180.0876599,180.0876263,180.0876934,6.098283333,365.897,365.868,365.926,2,2,1,28061.35907,14799.07532,3004.786186
FT0921,180.0466011,180.0316978,180.0615044,5.030716667,301.843,301.316,302.37,2,2,1,17772.73688,10672.17992,NA
FT0922,180.9516035,180.9515134,180.9516093,6.72705,403.623,403.604,403.662,3,3,1,28041.85149,29348.9167,26111.34466
FT0923,180.9814485,180.9812391,180.9814864,8.100783333,486.047,485.037,487.079,3,3,1,36667.58414,40660.72701,45076.55834
FT0924,181.0327095,181.0292329,181.0542925,4.550741667,273.0445,270.531,281.455,6,3,1,83778.44183,165797.1984,52413.74114
FT0925,181.0608435,181.0606642,181.0608548,7.256683333,435.401,435.381,435.44,3,3,1,97813.59022,87674.3657,63000.50408
FT0926,181.0715198,181.0714496,181.0715612,5.502283333,330.137,330.114,330.176,3,3,1,1924203.393,1826941.751,1367638.406
FT0927,181.0506353,181.0505653,181.0506733,2.5558,153.348,149.401,153.412,3,3,1,1392763.673,1095637.287,1022226.406
FT0928,182.0453935,182.0450298,182.081966,0.983991667,59.0395,58.035,62.051,4,3,1,34841.44496,33768.973,24044.22512
FT0929,182.0587884,182.0586706,182.0588375,6.7105,402.63,402.611,402.669,3,3,1,2538239.598,2309255.608,1929451.56
FT0930,182.0748778,182.0748294,182.0749052,5.502283333,330.137,330.114,330.176,3,3,1,126887.684,152409.9536,117979.8103
FT0931,182.0126666,182.0126485,182.0127615,2.9872,179.232,178.2,181.153,3,3,1,1210866.721,85676.20882,852037.7645
FT0932,182.0535572,182.0534503,182.0536331,2.540316667,152.419,149.401,153.348,3,3,1,147384.0559,104269.3555,110142.5042
FT0933,182.0310112,182.0308279,182.0310459,4.558883333,273.533,270.593,276.49,3,3,1,55458.92629,20198.66632,41678.5981
FT0934,182.0568386,182.056578,182.0570474,4.260966667,255.658,251.724,258.6149844,3,3,1,269430.9783,43811.0762,139779.9011
FT0935,182.9312731,182.9312347,182.9314058,12.45345,747.207,746.272,748.214,3,3,1,1640741.815,1210611.462,1317574.334
FT0936,183.1020529,183.1019505,183.1023952,0.9838,59.028,59.007,59.072,3,3,1,28910.77388,29127.09547,27017.37389
FT0937,183.0618474,183.0618368,183.0619576,6.7105,402.63,402.611,402.669,3,3,1,136777.8879,124872.7734,103993.6529
FT0938,183.0763746,183.0760716,183.076387,5.502283333,330.137,330.114,330.176,3,3,1,20363.05852,23146.91321,16261.07396
FT0939,183.0661085,183.0660854,183.0664075,1.067283398,64.03700391,63,64.96600391,3,3,1,19544.72228,16859.49833,22586.03416
FT0940,182.9969336,182.9967036,182.9969426,7.2398,434.388,433.415,434.447,3,3,1,124199.172,87251.65435,135556.5718
FT0941,183.0154467,183.015396,183.0154974,2.994608333,179.6765,178.2,181.153,2,2,1,56737.15022,1684.129065,42742.01525
FT0942,183.0601937,183.0601052,183.0602822,4.302158333,258.1295,256.651,259.608,2,2,1,19906.33742,409.2315579,11835.52174
FT0943,183.1389256,183.1387666,183.1389396,0.867933333,52.076,52.051,53.113,3,3,1,25055.01455,20996.38805,21408.78322
FT0944,183.9347818,183.9343916,183.9348888,12.45441667,747.265,747.207,748.214,3,3,1,35505.49618,25515.31799,28797.05562
FT0945,183.9650749,183.9649734,183.9652949,12.58585,755.151,754.216,756.158,3,3,1,28283.51246,30290.89183,25525.94933
FT0946,183.9838429,183.9837663,183.9839195,4.053891667,243.2335,242.748,243.719,2,2,1,177233.7503,509.8553661,115837.2274
FT0947,184.0628489,184.0014007,184.0631621,6.7105,402.63,402.611,406.583,5,3,1,13277.39795,20752.22423,19339.68753
FT0948,184.0974413,184.097436,184.0977239,4.161283333,249.677,248.707,249.738,3,3,1,201841.9322,178051.3996,153210.9395
FT0949,184.0205803,184.0204143,184.0975881,4.484216667,269.053,264.634,271.547,4,3,1,294213.2682,223623.1746,331066.2318
FT0950,184.0724711,184.072374,184.0725387,2.8548,171.288,170.255,173.209,3,3,1,577628.9575,530181.9417,323919.6842
FT0951,184.0619693,184.0615474,184.0623913,1.223616667,73.417,72.91,73.924,2,2,1,32939.01207,12547.45018,26203.64517
FT0952,184.0100758,184.0097959,184.0103557,3.011158333,180.6695,179.193,182.146,2,2,1,51493.51832,666.0251581,36091.21706
FT0953,184.9854761,184.9853513,184.9855413,8.051783333,483.107,483.068,484.044,3,3,1,914254.2536,1137721.007,876279.199
FT0954,184.9678021,184.9677707,184.9678561,12.32126667,739.276,738.269,739.32,3,3,1,986430.2763,481163.2983,871601.6513
FT0955,184.930094,184.9299377,184.9301998,12.45345,747.207,746.272,748.214,3,3,1,124670.2669,93030.72031,104814.9929
FT0956,185.0777927,185.0218594,185.0998899,4.153516667,249.211,245.705,250.693,6,3,1,25821.65754,16620.30952,19701.20432
FT0957,185.0564439,185.0563792,185.0565419,6.048133333,362.888,361.954,362.908,3,3,1,202269.7997,165778.542,147696.1886
FT0958,185.0220092,185.0218545,185.0561799,4.0299,241.794,240.74,243.742,3,3,1,83659.0383,76857.32314,38488.05745
FT0959,185.0453722,185.0451389,185.0458453,1.166583333,69.995,69.931,71.938,3,3,1,35944.97967,21070.14732,64125.81393
FT0960,185.0762245,185.0758422,185.0762628,2.838233333,170.294,169.262,173.209,3,3,1,28649.04809,28972.96008,28047.66368
FT0961,185.0767146,185.0765555,185.0768736,3.342525,200.5515,200.086,201.017,2,2,1,13020.77271,9828.115557,817.3612262
FT0962,185.0563374,185.0561606,185.0565142,3.67355,220.413,219.886,220.94,2,2,1,42658.34742,72280.16676,32656.85667
FT0963,185.0225977,185.0224526,185.0920803,4.57505,274.503,270.554,277.483,3,2,1,74151.18245,22527.48051,46523.78627
FT0964,185.0815362,185.0279815,185.0819144,1.016725,61.0035,58.01,61.058,4,3,1,92656.59218,92637.23948,83427.66839
FT0965,185.1541306,185.117855,185.1543721,0.884066667,53.044,52.076,53.113,5,3,1,107931.7002,88647.67154,42854.55123
FT0966,185.9891084,185.9889899,185.9891815,8.0674,484.044,483.107,484.061,3,3,1,33464.25897,39477.53673,32188.72053
FT0967,185.9713879,185.9713696,185.9714061,12.312875,738.7725,738.269,739.276,2,2,1,26044.84555,7752.029279,22883.69443
FT0968,186.0471517,186.0171535,186.0772073,4.484216667,269.053,264.634,274.503,6,3,1,123306.912,104304.79,138621.3357
