,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML,example_data_for_colab/xcms_example_data//blank-2_6540.mzML,uniqueIon,example_data_for_colab.xcms_example_data..B1_NIST1950_1_6540.mzML,example_data_for_colab.xcms_example_data..B1_NIST1950_2_6540.mzML,example_data_for_colab.xcms_example_data..B1_NIST1950_3_6540.mzML,example_data_for_colab.xcms_example_data..blank.2_6540.mzML
1352,222.11365739530228,1.056116666667,808098.4777471294,680558.1667346837,708534.2349061767,340279.08336734184,True,,,,
1356,222.15412151498325,0.956116666667,8339.844798616792,7249.506985080659,2597.036620946171,1298.5183104730854,True,,,,
1358,222.6644058791044,0.756116666667,2655.3134576628017,4009.629607092736,1938.210820008759,969.1054100043795,True,,,,
1360,222.9922559000696,2.0561166666670005,37712.447121690246,28115.9112164228,28140.57667655354,14057.9556082114,True,,,,
1361,223.0063896068096,0.8561166666669999,5819.299850011625,3632.846165884928,1648.1109622453996,824.0554811226998,True,,,,
1362,223.02818579109217,0.8561166666669999,55447.257273288975,51324.26531382656,60492.12700285073,676.4693122489027,True,,,,
1365,223.0498402122436,5.056116666666998,3822.772567672756,5202.941511241157,3759.096338259405,1879.5481691297025,True,,,,
1375,223.79827861973487,1.056116666667,7610.121648535271,3784.401317492333,4909.417488131374,1892.2006587461665,True,,,,
1376,223.9541460193812,1.156116666667,7279.527519484678,6850.889559572936,5625.054648083417,2812.5273240417087,True,,,,
1378,224.02087783480607,0.656116666667,18627.73924127677,15222.287772438176,24903.6691622378,7611.143886219088,True,,,,
1379,224.02087783480607,6.556116666666993,745.7660569924906,223.90793232788323,111.95396616394162,111.95396616394162,True,,,,
1384,224.0622876668894,5.056116666666998,2222.1592365252127,817.4111013170525,863.1258157364365,408.70555065852625,True,,,,
1387,224.13251514395705,0.956116666667,3034.583404699709,2710.544643138811,3721.816886372375,1355.2723215694054,True,,,,
1388,224.1764878658624,0.756116666667,4511.558295607188,4543.0421464798,6439.244127673939,2255.779147803594,True,,,,
1392,224.876215909031,0.656116666667,7598.083194238176,760.3511947582052,345.5645552594484,172.7822776297242,True,,,,
1393,224.9798763400119,5.156116666666998,8418.662047329854,8769.840261231297,9307.18128622708,4209.331023664927,True,,,,
1394,225.00847282163792,0.656116666667,14398.690000353696,10280.87157224955,15210.982097573493,5140.435786124775,True,,,,
1397,225.0236264274834,4.1561166666670015,2370.5183389593426,964.5562752223684,1948.924907232196,482.2781376111842,True,,,,
1405,225.06772154376387,6.056116666666995,441365.7917588837,417657.03870695614,480864.06156740256,208828.51935347807,True,,,,
1411,225.79628804173143,1.056116666667,4278.832170184337,5196.701036161466,3505.5451819850987,1752.7725909925493,True,,,,
1415,226.05724786325445,4.356116666667001,77292.71163602329,72466.22616147836,69944.44510029965,34972.222550149825,True,,,,
1420,226.0718084200648,0.956116666667,6760.812661416088,2118.98616117704,5405.452185087711,1059.49308058852,True,,,,
1423,226.99658988567973,4.256116666667001,18933.761053582435,15380.26547148945,17530.838538967237,7690.132735744725,True,,,,
1426,227.0027045795672,4.256116666667001,1441.4590834870842,308.3292918183081,938.1794051748312,154.16464590915405,True,,,,
1429,227.06012168343207,4.356116666667001,5917.640286225495,7024.2001961536025,5525.455640521669,2762.7278202608345,True,,,,
1438,227.20157357802097,0.956116666667,2799661.5891803512,2349751.9280715133,2309827.4602855872,8125.189885300582,True,,,,
1442,228.1684779092457,0.8561166666669999,4014.933200246309,1905.5900073575733,2284.9974993671617,952.7950036787867,True,,,,
1448,228.98841640234235,0.8561166666669999,23596.1088326423,14978.970908239526,21510.08445453315,1716.5933253235398,True,,,,
1462,229.93574189003368,13.05611666666697,30604.604983650486,24971.39706082076,28394.162110114004,12485.69853041038,True,,,,
1485,231.1676137319774,0.756116666667,8499.512651385921,5773.022998000299,7312.325608531638,2886.5114990001493,True,,,,
1486,231.1676137319774,0.8561166666669999,4865.598657649414,1354.5136522080213,5039.947098019475,677.2568261040107,True,,,,
1488,232.0020323717108,0.956116666667,1803.1890310459053,1027.819252252188,1528.943611597159,513.909626126094,True,,,,
1490,232.0586314732972,2.756116666667001,4819.992192812006,5922.765506905163,6217.517729970957,2409.996096406003,True,,,,
1492,232.1762824323744,0.756116666667,9435.813386598657,7069.830122243411,8118.87263058211,3534.9150611217055,True,,,,
1493,232.6778583174057,0.756116666667,1274.203339331432,2553.57093638497,1833.876926486824,637.101669665716,True,,,,
1499,233.68536492041576,0.756116666667,3238.512107676658,1066.588020155496,2756.421053475439,533.294010077748,True,,,,
1500,234.0020673920601,0.656116666667,196903.5333891463,137492.94990059346,142655.19541443116,68746.47495029673,True,,,,
1502,234.11334269301224,1.056116666667,19899.458773133338,23668.04910746184,19086.100497165546,9543.050248582773,True,,,,
1505,234.9252721195365,5.056116666666998,1746.1475952800104,402.6412486068529,987.470299303935,394.87432031158585,True,,,,
1507,234.93501868095245,5.056116666666998,3789.782320971584,2847.8475596670933,1873.2636333693536,936.6318166846768,True,,,,
1509,234.99745641177552,0.656116666667,5685.343610430712,7538.383094789717,4445.580906984402,2222.790453492201,True,,,,
1514,235.06674462369747,6.656116666666993,4202.951521898248,5275.067422090897,4780.083446130687,2101.475760949124,True,,,,
1516,235.07264220227407,6.656116666666993,2071.3494467182645,1223.8376245673117,3297.898791146589,611.9188122836558,True,,,,
1521,235.1223094211965,0.956116666667,1592.6416143898305,1778.4295660804144,1084.8841626821245,319.51973891541263,True,,,,
1524,236.0204629613365,0.656116666667,27513.066969661108,20233.77454689449,21809.71022121847,10116.887273447244,True,,,,
1525,236.0991065347563,4.956116666666999,1572.554819142122,2137.608331389977,820.3000154004164,294.4467444479319,True,,,,
1528,236.1781910070471,0.756116666667,2538.7538888771,3316.4678041978977,2088.6161663532307,1044.3080831766154,True,,,,
1537,238.0490031639997,0.656116666667,4292.452381576995,2432.5493202046737,3266.7512014360364,1216.2746601023368,True,,,,
1543,239.0034300057312,0.8561166666669999,8013.447380311878,6031.979342988449,8069.6577214818835,3015.9896714942247,True,,,,
1546,239.03853359844487,0.8561166666669999,5767.766731915077,5728.855314428896,4824.430729935762,2412.215364967881,True,,,,
1549,239.0814516941601,0.756116666667,21314.21308973009,13799.700766523783,18319.133280831407,6899.850383261892,True,,,,
1556,239.12992058460185,1.5561166666670003,983.4942455177066,787.9938203075521,1160.1339538709512,393.99691015377607,True,,,,
1557,239.1633330363564,0.8561166666669999,24137.830374177924,22212.30623545109,18933.7359798844,9466.8679899422,True,,,,
1559,239.58547529609777,0.8561166666669999,1424.2842720006197,2840.6413429689933,2435.34932021469,712.1421360003098,True,,,,
1560,239.9724610451011,0.656116666667,1876.016402597452,1676.787321472708,1232.9170494435673,616.4585247217836,True,,,,
1561,240.0197823834685,0.656116666667,2285.711402377756,1844.4748557711648,3387.9793083683808,922.2374278855824,True,,,,
1567,240.1774061579514,0.756116666667,1217.707277733752,1548.2649915909674,3452.489229466131,608.853638866876,True,,,,
1574,241.00492363533417,0.656116666667,2101.3908312577582,3129.93627123882,4358.142111086288,1050.6954156288791,True,,,,
1581,241.098225875384,1.356116666667,5427.969422372027,4411.074152942935,4631.9622305251405,2205.5370764714676,True,,,,
1585,241.1137106023856,4.956116666666999,2501.472255723236,708.5309049710396,1938.5929463315244,354.2654524855198,True,,,,
1593,241.9769502011933,1.5561166666670003,8126.214172990847,5842.794015317643,7035.521957126999,2921.3970076588216,True,,,,
1598,242.0894818413604,3.956116666667002,2367.2571417896697,3454.517804498004,3457.225510437166,1183.6285708948349,True,,,,
1599,242.0894818413604,4.056116666667002,2368.308748502179,3358.5879391779704,3571.986146687605,1184.1543742510894,True,,,,
1601,242.1459020290115,1.056116666667,3138.99300382842,2493.766268236824,3321.4142889346317,1246.883134118412,True,,,,
1604,242.1830080140711,0.8561166666669999,9193.716564933471,6132.089878154897,8461.123730060972,3066.0449390774484,True,,,,
1609,242.93352510977425,4.956116666666999,1980.01162235919,1466.5739612097675,2068.861266528734,733.2869806048838,True,,,,
1611,242.9968012423539,0.956116666667,14030.86988227118,13656.980375624003,14017.264261197424,6828.490187812002,True,,,,
1621,243.17756527936177,0.956116666667,11010.838785485648,10386.617136568431,8022.322200469731,4011.1611002348654,True,,,,
1626,243.22087216985892,0.8561166666669999,16387.113775225695,6319.723630971493,11139.652100559866,3159.8618154857463,True,,,,
1639,245.07904181947663,1.4561166666670002,6478.060912324495,9032.908679200962,6881.482380400856,3239.0304561622474,True,,,,
1640,245.07904181947663,1.5561166666670003,7332.982441033896,10794.20119784251,7951.900107881833,3666.491220516948,True,,,,
1641,245.07904181947663,3.3561166666670017,38266.49558519168,31320.04003825341,33012.50069825373,15660.020019126705,True,,,,
1645,245.18668775308623,0.756116666667,5295.666003625632,2936.013529503113,4818.293390398487,1468.0067647515566,True,,,,
1659,247.01192804048912,1.4561166666670002,5800.1152879793935,4542.164043809729,5700.831784526023,2271.0820219048646,True,,,,
1665,247.1184119656517,4.956116666666999,3348.1828329908044,1879.9125669321447,1286.0065140055835,643.0032570027918,True,,,,
1666,247.19792814279631,0.756116666667,3451.019731395537,3729.5341521837618,4327.813855095071,1725.5098656977684,True,,,,
1667,247.9083831886101,0.756116666667,2574.672820925138,1705.3987923940797,1085.3938824495983,542.6969412247992,True,,,,
1674,249.4171803820216,10.45611666666698,1357.9157947130368,182.61778458682872,365.23556917365744,182.61778458682872,True,,,,
1677,250.1919572995649,0.756116666667,3330.382325117678,7676.475428615992,2716.046294109424,1358.023147054712,True,,,,
1693,252.94139517150307,8.056116666666988,8501.96352023553,2716.7310233896565,3550.58597858728,374.5603301135709,True,,,,
1704,253.8210205179321,0.8561166666669999,18624.69041254125,14095.85993976506,25133.269378535,7047.92996988253,True,,,,
1705,253.8294559827661,0.8561166666669999,7218.814097222834,674.1433607829189,6265.372912205364,337.07168039145944,True,,,,
1706,253.9475933545536,5.056116666666998,1243.1498199588962,907.6965569174188,1558.1461362465798,453.8482784587094,True,,,,
1715,254.0783309541669,0.8561166666669999,3864.244115692712,751.9025557324014,3477.6342755682017,375.9512778662007,True,,,,
1717,254.0883377728712,0.756116666667,9200.644644588248,2154.309633141982,9266.06706424566,1077.154816570991,True,,,,
1718,254.1214506483093,0.8561166666669999,3403.552524179077,1701.7762620895385,6862.347803665914,1701.7762620895385,True,,,,
1719,254.1443122605962,0.8561166666669999,13615.889539877526,7378.437056653844,8163.263509847772,3689.218528326922,True,,,,
1720,254.18729812974976,0.756116666667,5507.069097962158,1870.1692229765515,3241.156419895205,935.0846114882758,True,,,,
1723,254.6242088881145,0.756116666667,70691.82087127399,68844.84782614103,72437.02807424543,34422.42391307052,True,,,,
1727,254.88241078895604,13.456116666666968,164.2111687692743,359.20280240472744,82.10558438463715,82.10558438463715,True,,,,
1729,254.93941896292367,5.056116666666998,3633.241946634684,3612.553712089223,3215.049792048492,1607.524896024246,True,,,,
1732,254.98895360851964,9.456116666666984,2058.171922231532,6417.285400693244,2994.3524930408903,1029.085961115766,True,,,,
1741,255.85372119216672,0.8561166666669999,1388.7100981088254,3258.648417441512,1139.731924408,569.865962204,True,,,,
1742,255.94140574463853,0.8561166666669999,9475.116118629909,5902.257850191869,5783.327737273459,2891.6638686367296,True,,,,
1743,256.1272583263561,3.456116666667002,1037.3144639450115,299.7147782057331,438.0668639461972,149.85738910286656,True,,,,
1752,257.0526166199357,4.956116666666999,1317.2349885274396,1429.8575280847172,450.7444032764279,225.37220163821394,True,,,,
1756,257.1014455881604,5.056116666666998,1763.8195050327397,2778.395457976778,1546.179434456943,533.497794457049,True,,,,
1760,257.73293724190734,4.956116666666999,6920.25825547893,3852.502411913511,2731.1172115127183,1365.5586057563592,True,,,,
1762,257.9309303989027,5.056116666666998,2271.9762904981285,2371.1214198639377,1145.0923290910057,583.0584839346473,True,,,,
1763,257.9309303989027,6.156116666666994,1966.677960694897,2488.4303988071724,2074.059284669081,808.08190231493,True,,,,
1764,257.9309303989027,8.956116666666984,1257.832421444566,770.0263751289683,330.7546599875264,313.0948831131176,True,,,,
1767,258.04775655913426,1.056116666667,376.6267725305602,532.9665520464355,299.0516069493506,149.5258034746753,True,,,,
1768,258.04775655913426,1.7561166666670005,4349.007608519167,5208.589757585892,5757.208311911281,2174.5038042595834,True,,,,
1779,259.1287805329696,4.956116666666999,3644.950442907082,2804.166786268859,4127.471171214758,1402.0833931344296,True,,,,
1781,259.19460578172266,0.8561166666669999,7361.423729766834,9752.995316279148,7487.589851649314,3680.711864883417,True,,,,
1782,259.7313640823629,4.956116666666999,5774.731885261948,4040.92598438554,2167.8740620747512,1083.9370310373756,True,,,,
1783,259.9113865697188,9.356116666666985,1781.8154898393784,4824.340157600935,5046.969452726365,890.9077449196892,True,,,,
1784,259.9357569987473,0.656116666667,2304.102234246891,2498.558796439279,2255.1019318881,1127.55096594405,True,,,,
1787,260.0234672591155,6.056116666666995,5783.940662551775,5126.213707522667,7145.427479591419,2563.1068537613337,True,,,,
1789,260.0628907841965,3.656116666667002,4275.552762580727,4130.815186600749,5123.537398114304,2065.4075933003746,True,,,,
1790,260.12922403856686,1.056116666667,20559.813668961106,12991.78886265362,11520.568306775149,3487.651253728103,True,,,,
1792,260.70838601763535,0.756116666667,1074.131599698739,2021.2676146925169,2277.266688201687,537.0657998493695,True,,,,
1793,260.98015057126463,4.956116666666999,6677.766071335559,7100.126481971368,6590.361283826051,3295.1806419130253,True,,,,
1796,261.0386518470599,4.356116666667001,806.5737595372093,219.9025628635106,439.8051257270212,219.9025628635106,True,,,,
1800,262.1804120592858,0.956116666667,8126.479043027568,6785.187293440226,6300.312566321211,3150.1562831606057,True,,,,
1802,262.9864612189955,4.356116666667001,9702.295146456834,6197.853663283147,5984.354320558279,2992.1771602791396,True,,,,
1811,264.0871858953729,4.956116666666999,3571.8399015837763,2906.639129799192,2444.184386672947,1222.0921933364734,True,,,,
1814,264.1079052345017,4.1561166666670015,1155.4836421254795,883.4353739829967,1406.0184100052738,441.71768699149834,True,,,,
1818,264.158647498667,0.956116666667,2680.8536214692485,4629.032932536712,4617.750251368582,1340.4268107346243,True,,,,
1825,265.21577341609304,0.8561166666669999,6891.327727622429,5295.5783074661285,9151.292911441298,2647.7891537330643,True,,,,
1827,267.10825367444403,4.756116666666999,972.4423978215348,1395.3742454107703,2360.42527568814,486.2211989107674,True,,,,
1843,268.96758087101387,4.956116666666999,2502.503078333223,2670.795512628892,1723.405315625569,861.7026578127845,True,,,,
1855,270.0885513145842,4.056116666667002,2112.991831202816,3294.29349720924,3122.1623527912498,1056.495915601408,True,,,,
1861,270.950074744701,4.956116666666999,3139.191939608686,1309.9388497171194,2248.753100066766,654.9694248585597,True,,,,
1862,270.960059225594,4.956116666666999,2134.679220871111,2384.422048279879,1332.751713160651,666.3758565803255,True,,,,
1881,272.94514967054465,4.956116666666999,3565.6911857561754,1872.790315207138,3196.5108776292395,936.395157603569,True,,,,
1887,273.131148902717,4.956116666666999,1648.7990762040638,1820.1178877797147,1502.6571456883762,751.3285728441881,True,,,,
1895,274.08323818005584,0.8561166666669999,1929.88423031012,2891.172981331265,2251.738410568856,964.94211515506,True,,,,
1903,276.124643677612,1.056116666667,5853.736981645686,5563.148155037183,4569.366968271666,724.0548356665904,True,5853.73698164569,5563.14815503718,4569.36696827167,724.05483566659
1904,276.2049754097872,0.8561166666669999,3055.533372112512,3182.4222216115777,4392.33841454159,1527.766686056256,True,,,,
1905,276.89978779626244,14.956116666666963,481.65933545056254,294.1479339817844,147.0739669908922,147.0739669908922,True,,,,
1909,277.1762598270374,0.8561166666669999,19499.886481042424,12632.093365844868,10824.408630677628,5412.204315338814,True,,,,
1917,278.7273352796135,0.756116666667,2367.951955647012,1579.116091856537,2081.7852677039778,789.5580459282685,True,,,,
1919,279.03857492720687,0.656116666667,7235.3122264938975,4853.038852475617,11725.534076033184,2426.5194262378086,True,,,,
1921,279.0404688074468,0.656116666667,7235.3122264938975,4479.532887350363,11747.70984048157,2239.7664436751816,True,,,,
1934,280.1039217378478,5.356116666666997,7367.03292416332,6585.1903444515465,5275.167820342935,2637.5839101714673,True,,,,
1945,281.0461700009798,0.656116666667,1997.308377695968,2353.159261650721,438.36152660446976,219.18076330223488,True,,,,
1947,281.0461700009798,3.3561166666670017,8022.205690405395,5931.226288190495,6483.790258548466,2965.6131440952477,True,,,,
1948,281.0538319941124,0.656116666667,6121.246016915597,3450.144583638152,3030.134478847892,1515.067239423946,True,,,,
1949,281.0538319941124,3.3561166666670017,1883.4735163579044,2583.1750990580026,2055.055995130523,941.7367581789522,True,,,,
1954,281.64898149407674,0.956116666667,12490.868372442332,6430.098304905176,3215.049152452588,3215.049152452588,True,,,,
1955,281.6596883980541,0.956116666667,3347.1527361089857,8345.7319976854,5704.94387164136,1673.5763680544928,True,,,,
1956,281.66671914297166,0.756116666667,1634.5131177756186,19952.76980635124,3385.709316136716,817.2565588878093,True,,,,
1957,281.7762668007996,1.056116666667,2091.43063863344,1952.8568235638168,544.491700495237,272.2458502476185,True,,,,
1958,281.8325297856722,0.956116666667,4559.800531427151,3097.5641066055123,5579.711953810727,1548.7820533027561,True,,,,
1959,281.8628245559532,0.956116666667,2048.257217175498,1984.3621739207877,846.4423550694264,423.2211775347132,True,,,,
1960,281.8889927892814,0.956116666667,1244.923522117992,2866.812741214422,3040.369445697578,622.461761058996,True,,,,
1961,281.900283633962,0.956116666667,1244.923522117992,1200.8338893718023,193.50646064362,96.75323032181,True,,,,
1962,281.93386460929673,1.056116666667,472.6765524744954,326.9785144351122,184.5154945794552,92.2577472897276,True,,,,
1963,281.95809184159543,0.8561166666669999,2004.1306220234455,4202.383132882816,1550.3235020785844,775.1617510392922,True,,,,
1964,281.96947460559653,0.756116666667,467.4981588111782,741.7085471160085,711.5352534207411,233.7490794055891,True,,,,
1965,282.0127537810204,0.8561166666669999,1989.762954210698,4550.49477738408,639.3764308871121,319.68821544355603,True,,,,
1968,282.05798308565375,0.8561166666669999,2679.351521396581,2286.702723170747,2377.360043624303,1143.3513615853735,True,,,,
1969,282.2520030993857,0.756116666667,1854087.6217254505,1628987.6224149526,1595941.1111950283,961.6068524706374,True,,,,
1971,282.2520030993857,0.956116666667,1816198.662547884,1604597.7064878051,1532989.016570068,1438.189924627487,True,,,,
1972,283.0303130132566,0.8561166666669999,6332.91937863867,6060.483931830559,3572.127579879728,1786.063789939864,True,,,,
1977,283.139362217058,0.756116666667,4121.002718222198,5538.912761621705,4512.506598497178,2060.501359111099,True,,,,
1984,283.7858134550604,0.756116666667,298.10950137336334,1198.7994248697387,962.7726373829008,149.05475068668167,True,,,,
1985,283.79943115267145,1.056116666667,2721.916502824102,2127.3560346408303,3797.5332475508458,1063.6780173204152,True,,,,
1987,283.94444650047615,0.956116666667,889.2141082564741,2893.521483480379,4175.982681310884,444.60705412823705,True,,,,
1988,284.02033975406545,0.8561166666669999,20330.17783724863,5189.502433255455,10115.753363392983,2594.7512166277274,True,,,,
1989,284.0309096468821,0.8561166666669999,17612.33441725857,21067.921635291103,21865.26920097588,8806.167208629286,True,,,,
1990,284.09841291912653,6.656116666666993,10820.21513327356,9314.349412796151,13860.747259949265,4657.174706398076,True,,,,
1991,284.1272921498824,0.956116666667,2442.820583332056,2357.099525833261,1561.695325769402,780.847662884701,True,,,,
1996,284.9844796645836,0.8561166666669999,7301.78194252198,6712.684794442848,10005.873987601197,3356.342397221424,True,,,,
1997,285.0211597078125,0.8561166666669999,2003.883839069974,3168.1851913206,3137.502667323708,1001.941919534987,True,,,,
1998,285.02913984830053,0.8561166666669999,3922.158855792971,894.5332027501111,3768.92948224874,447.26660137505553,True,,,,
2006,285.9783310492503,1.256116666667,6681.034980155099,6531.757789763117,8702.256355904396,3265.8788948815586,True,,,,
2007,285.9783310492503,1.356116666667,5767.867795092982,5883.614714255433,7854.031627818758,2883.933897546491,True,,,,
2012,286.2313330361798,0.756116666667,6014.648515918589,382.97929227180015,4367.105024782334,191.48964613590007,True,,,,
2017,286.9345293349256,13.05611666666697,24777.476009495414,28184.01849613435,26978.69592301735,12388.738004747707,True,,,,
2021,287.23016931354726,0.756116666667,21826.767156471687,21056.052518569344,24916.94176383914,10528.026259284672,True,,,,
2022,287.23016931354726,0.8561166666669999,19311.735451159144,7867.609014618318,18051.53933980643,3933.804507309159,True,,,,
2029,288.9866267714003,2.1561166666670006,8365.453921848348,7716.9978703572415,6642.747070304795,3321.3735351523974,True,,,,
2030,289.06865729681454,0.8561166666669999,1796.092916241642,1805.1503241787875,2560.213701514431,898.046458120821,True,,,,
2034,290.00646196273334,4.956116666666999,3085.840782270499,2364.126252301044,3635.429740815579,1182.063126150522,True,,,,
2048,291.2046604086967,0.8561166666669999,4110.16778652425,1940.3795047726437,2663.5600513108875,970.1897523863219,True,,,,
2049,291.2046604086967,0.956116666667,3868.8328425255418,1669.559596695783,2553.850434691771,834.7797983478915,True,,,,
2051,291.2046604086967,5.156116666666998,2937.153508154872,1470.3004650656546,1471.128001574181,735.1502325328273,True,,,,
2052,291.2319052564411,0.8561166666669999,1480.8644602176903,1061.856091094878,1375.472649255787,530.928045547439,True,,,,
2059,292.80149001534284,1.056116666667,55509.70184061395,34014.08987935592,39480.53393807329,17007.04493967796,True,,,,
2063,293.0823049546073,0.956116666667,6758.445004085156,3986.028984722584,5888.269578461421,702.6958536594054,True,,,,
2073,294.21672926564867,0.8561166666669999,11628.298910879206,8423.640138984145,8610.559589148965,4211.820069492072,True,,,,
2074,294.62007438743035,0.756116666667,2124.454111588592,2148.3202095621937,2578.000188405209,1062.227055794296,True,,,,
2075,294.7998383266615,1.056116666667,74976.8706643288,46607.14998850218,51175.53680957836,23303.57499425109,True,,,,
2076,294.7998383266615,1.156116666667,94078.95576034348,73807.95410921278,75787.77242243176,36903.97705460639,True,,,,
2079,295.0287541936526,5.056116666666998,7385.254177559087,6068.59303999174,5571.495022176222,2785.747511088111,True,,,,
2096,296.7978531988812,1.156116666667,41909.11021459545,25319.91822889428,34984.6595867589,12659.95911444714,True,,,,
2113,298.0370552174197,0.656116666667,11812.834107223558,11747.49953669933,7510.3900024257155,3755.1950012128577,True,,,,
2126,299.0312965195466,4.356116666667001,1411.782635022416,1848.737177088144,814.5367346774026,407.2683673387013,True,,,,
2129,299.0653130473646,0.656116666667,1648.4475904438425,963.1060215747764,1255.4900061746375,481.5530107873882,True,,,,
2137,299.68512253699095,4.956116666666999,3220.4086033145923,2136.581272591134,979.5930386407264,489.7965193203632,True,,,,
2138,299.86347151104945,12.156116666666971,27239.6316659483,24066.311416604138,44636.957746062544,12033.155708302069,True,,,,
2139,299.9452273055631,0.756116666667,3818.777268001828,4535.623778756948,5802.016425865082,1946.729598006385,True,,,,
2140,300.0189798922672,5.056116666666998,6656.982058129028,2400.680069492697,897.9432512832295,448.97162564161476,True,,,,
2141,300.0189798922672,5.156116666666998,6599.796016334966,2348.0921126165163,764.0513390801857,382.02566954009285,True,,,,
2142,300.04060604251083,0.956116666667,1293.0753342345376,995.4762639514496,1755.604962295717,497.7381319757248,True,,,,
2149,300.2699839255754,0.8561166666669999,48820.06341381512,21333.932898644707,26213.22602092116,10666.966449322354,True,,,,
2150,300.94158275205257,0.756116666667,3257.5007054111675,4775.023841319948,3774.8604760760168,574.13025081459,True,,,,
2151,300.99326767611143,4.956116666666999,5398.178186600651,5425.806679772011,6911.593534438311,2699.0890933003257,True,,,,
2154,301.1729206343009,4.356116666667001,10747.377332244205,9774.57566024553,9662.86347493116,4831.43173746558,True,,,,
2159,301.68304624092525,4.956116666666999,12843.948821898124,7000.778538404829,4986.241382405287,2493.1206912026437,True,,,,
2160,301.76749545428663,1.056116666667,5282.954301217401,4003.658677644432,4263.2382617735575,2001.829338822216,True,,,,
2161,301.88818965922576,4.956116666666999,3228.7494981230475,2984.762205950173,3334.109418785507,1492.3811029750866,True,,,,
2163,302.10000978848115,1.056116666667,5437.239596889653,7023.867833407578,5863.499445102657,2718.6197984448263,True,,,,
2164,302.10000978848115,1.156116666667,6008.241031334901,8395.393423048372,7159.042950911211,3004.1205156674505,True,,,,
2165,302.10000978848115,6.156116666666994,1691.316090746915,2058.978160396572,996.4096470693472,498.2048235346736,True,,,,
2166,302.1214505005929,5.956116666666995,2820.654816694854,2350.5359219127163,3810.140320078272,1175.2679609563581,True,,,,
2171,302.99144282901494,4.956116666666999,5885.616793916831,4053.993549176636,5362.664336252217,2026.996774588318,True,,,,
2178,303.6810374532248,4.956116666666999,14264.027565328504,5246.7754859652905,5148.863958827682,2574.431979413841,True,,,,
2181,304.07126470112,5.856116666667,358345.5499420864,341725.12159851944,308442.23291329306,154221.11645664653,True,358345.549942086,341725.121598519,308442.232913293,154221.116456647
2183,304.12633851598474,5.956116666666995,9941.072462795437,5133.319574606324,8707.943018051432,2566.659787303162,True,,,,
2199,306.0823507888585,5.956116666666995,1669.4142140326169,7147.56597313408,748.442710123493,443.776576394053,True,,,,
2200,306.0958597324112,5.856116666666996,10955.07228438713,3203.65770098648,5978.542039742642,1601.82885049324,True,,,,
