,index,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML
3339,690843,499.1843914714103,4.356116666667001,0.9941158294677734,0.9949005246162415,0.9954952001571655
3340,691029,499.29278019556364,0.9561166666669999,0.9820206761360168,0.9803724884986877,0.9835035800933838
3341,691247,499.31261284154596,0.756116666667,0.9511246085166931,0.9739344120025635,0.9811024069786072
3342,691248,499.31261284154596,0.8561166666669999,0.9623146057128906,0.9774283766746521,0.9755116701126099
3343,691467,499.3767082077778,0.756116666667,0.9920715689659119,0.9903548955917358,0.9904190897941589
3344,691468,499.3767082077778,0.8561166666669999,0.9211657643318176,0.9771959781646729,0.9791617393493652
3345,691689,499.3979092909937,0.9561166666669999,0.9935032725334167,0.9945074915885925,0.9930744171142578
3346,691907,499.9329973107572,0.756116666667,0.9977914094924927,0.9972424507141113,0.9976136684417725
3347,692131,500.2780552485925,1.156116666667,0.9623799324035645,0.9553584456443787,0.9541895985603333
3348,692349,500.2958043280808,0.9561166666669999,0.9844606518745422,0.983252763748169,0.9883095026016235
3349,692567,500.3171865385792,0.756116666667,0.9986024498939514,0.9964050054550171,0.9987106323242188
3350,692787,500.3816303076362,0.756116666667,0.9940822720527649,0.9950065612792969,0.9936274290084839
3351,693130,500.8791212823662,13.05611666666697,0.9802854061126709,0.979902446269989,0.9809322357177734
3352,693227,500.9256735025646,0.756116666667,0.998777449131012,0.9992343187332153,0.9986791014671326
3353,693451,501.28220491177814,1.156116666667,0.9307480454444885,0.9333599209785461,0.9257830381393433
3354,693669,501.30751861052096,0.9561166666669999,0.9795865416526794,0.984056830406189,0.9777629971504211
3355,693887,501.3317370125757,0.756116666667,0.9799315333366394,0.9595985412597656,0.0
3356,694107,501.39423962077666,0.756116666667,0.995016872882843,0.9947993755340576,0.9948300719261169
3357,694108,501.39423962077666,0.8561166666669999,0.9833425283432007,0.9809967279434204,0.983710527420044
3358,694329,501.414999976021,0.9561166666669999,0.9973292350769043,0.996586799621582,0.9977061748504639
